EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,AtRimAssists,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,Blocks,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,Fg2aBlocked,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,Travels,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceFG3M,OffTwoPtRebounds,BlockedArc3,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,LongMidRangePctBlocked,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,PtsPutbacks,Charge Fouls Drawn,BlockedLongMidRange,AtRimPctBlocked,OffAtRimReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffShortMidRangeReboundPct,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Technical Free Throw Trips,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627750-1628408-203486-203924-203999,1610612743,"Jamal Murray, PJ Dozier, Mason Plumlee, Jerami Grant, Nikola Jokic","Murray, Dozier, Plumlee, Grant, Jokic",1627750-1628408-203486-203924-203999,DEN,2.0,1,,1,,1.0,1,,,,,1.0,1.0,,,1.0,1.0,3.0,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,,,,,,,,720.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.20295,,25.6,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,,,,,,,,,,,,,,,,,,0.20295,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-1629008-203486,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Michael Porter Jr., Mason Plumlee","Murray, Morris, Craig, Porter Jr., Plumlee",1627750-1628420-1628470-1629008-203486,DEN,2902.0,11,48.0,100,96.0,9.0,196,6.0,11.0,6.0,2.0,5.0,19.0,30.0,53.0,7.0,25.0,108.0,94.0,3.0,26.0,15.0,19.0,5.0,5.0,22.0,3.0,49.0,3.0,17.0,1.0,34.0,10.0,44.0,1.0,11.0,3.0,18.0,2.0,12.0,21.0,100.0,0.7142857142857143,0.28,0.28,0.5660377358490566,0.5192307692307693,0.5806451612903226,0.32051282051282054,0.6111111111111112,1.0,0.6538461538461539,0.1875,0.673469387755102,0.23076923076923078,0.25,,0.6666666666666666,1.0,0.02857142857142857,97.25706409372846,13.88,15.770833333333334,13.44,15.104166666666666,0.14102564102564102,0.5454545454545454,0.6,0.07692307692307693,0.24358974358974358,0.2631578947368421,0.2631578947368421,0.6,0.4,0.782051282051282,0.2631578947368421,0.5544045454545454,4.664150943396226,25.7,14.0,14.0,10.0,21.0,36.0,1.0,2.0,4.0,7.0,3.0,6.0,,5.0,27.0,1.0,2.0,8.0,6.0,10.0,,5.0,2.0,14.0,34.0,6.0,17.0,,1.0,16.0,3.0,8.0,7.0,28.0,35.0,5.0,20.0,14.0,14.0,0.5666666666666667,0.5862068965517241,,0.5,0.6,0.5,0.4,0.5714285714285714,0.4375,0.25,0.6956521739130435,0.7692307692307693,0.46153846153846156,0.5833333333333334,0.6363636363636364,0.07692307692307693,0.5,0.5,,0.4,0.5,0.4666666666666667,0.5714285714285714,0.3333333333333333,,0.5602699999999999,0.5439821428571429,0.21505376344086022,0.29411764705882354,0.07407407407407407,0.12962962962962962,0.14,1.0,16.0,1.0,2.0,1.0,4.0,,,5.0,0.7619047619047619,,0.2,2.0,,,2.0,,,5.0,3.0,0.3333333333333333,0.3333333333333333,1.0,,,,4.0,1.0,10.0,8.0,2.0,,,1.0,,0.07547169811320754,0.09090909090909091,0.6,0.16666666666666666,2.0,0.46153846153846156,0.4,1.0,1.0,6.0,,,0.3333333333333333,,0.2608695652173913,,0.5,1.0,,,,3.0,2.0,1.0,1.0,0.08333333333333333,0.4,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-1629008-203924,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Michael Porter Jr., Jerami Grant","Murray, Morris, Craig, Porter Jr., Grant",1627750-1628420-1628470-1629008-203924,DEN,314.0,1,5.0,12,10.0,,22,,1.0,,,1.0,3.0,5.0,7.0,1.0,3.0,16.0,10.0,,4.0,3.0,3.0,1.0,1.0,4.0,1.0,9.0,,1.0,,4.0,,4.0,,,,1.0,,,1.0,16.0,1.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.65,0.7272727272727273,0.3,,,1.0,,1.0,,,,1.0,,,100.89171974522293,14.166666666666666,14.4,14.166666666666666,14.4,0.1,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,0.7,0.3333333333333333,0.561015,8.085714285714285,25.599999999999998,6.0,4.0,3.0,4.0,4.0,,,1.0,1.0,1.0,2.0,,,3.0,,,,2.0,3.0,,,,4.0,6.0,,3.0,1.0,,3.0,,,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.6,0.6,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,1.0,1.0,0.4,1.0,1.0,0.2,0.5,0.5,1.0,,,0.3333333333333333,1.0,,,,0.5250333333333334,0.18181818181818182,0.14285714285714285,,0.25,0.3333333333333333,,2.0,1.0,,,1.0,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-1629008-203999,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Michael Porter Jr., Nikola Jokic","Murray, Morris, Craig, Porter Jr., Jokic",1627750-1628420-1628470-1629008-203999,DEN,1201.0,6,20.0,37,42.0,2.0,79,4.0,7.0,3.0,,2.0,7.0,13.0,22.0,3.0,10.0,46.0,52.0,,16.0,9.0,7.0,2.0,3.0,8.0,2.0,19.0,,8.0,2.0,13.0,3.0,16.0,,2.0,1.0,3.0,1.0,8.0,11.0,44.0,1.0,0.3,0.3,0.5909090909090909,0.546875,0.6216216216216216,0.3125,0.6666666666666666,1.0,0.6153846153846154,,0.6875,0.1875,,,0.5,0.6666666666666666,,94.72106577851791,14.972972972972974,15.404761904761905,14.837837837837839,14.928571428571429,0.21875,0.5714285714285714,0.5714285714285714,0.09375,0.21875,0.2857142857142857,0.2857142857142857,1.0,,0.71875,0.2857142857142857,0.5178578125,6.0,25.080000000000002,-6.0,23.0,36.0,8.0,13.0,1.0,2.0,5.0,10.0,1.0,2.0,1.0,5.0,11.0,1.0,2.0,2.0,8.0,16.0,1.0,7.0,5.0,24.0,10.0,,5.0,,,3.0,,1.0,1.0,8.0,12.0,2.0,5.0,24.0,23.0,0.38461538461538464,0.4166666666666667,0.14285714285714285,0.5,0.5,0.5,0.41304347826086957,0.5,0.48,,1.0,1.0,0.40625,0.6153846153846154,0.6666666666666666,0.0625,0.5,0.5,,1.0,0.5,0.43478260869565216,0.5,0.21739130434782608,0.2,0.52845,0.5241673913043478,0.14285714285714285,0.2,0.043478260869565216,0.5217391304347826,0.6216216216216216,,3.0,,,,,,,2.0,0.375,,,1.0,,2.0,1.0,,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.08695652173913043,,,1.0,2.0,1.0,1.0,,,2.0,,2.0,0.045454545454545456,,,0.5,1.0,0.6,0.5,,,3.0,,1.0,,,0.3333333333333333,,,,,,,,2.0,,,0.07692307692307693,0.6,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-200794-203486,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Paul Millsap, Mason Plumlee","Murray, Morris, Craig, Millsap, Plumlee",1627750-1628420-1628470-200794-203486,DEN,72.0,1,1.0,2,3.0,,5,1.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,6.0,,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,1.0,0.5,0.5,0.5,,,,,1.0,,,,,,,100.0,17.0,12.666666666666666,17.0,12.666666666666666,0.5,1.0,1.0,,0.5,,,,,0.5,,0.4455,11.8,26.9,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-200794-203924,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Paul Millsap, Jerami Grant","Murray, Morris, Craig, Millsap, Grant",1627750-1628420-1628470-200794-203924,DEN,55.0,1,1.0,3,,2.0,3,,,1.0,,,,,1.0,,1.0,5.0,,,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,2.0,,,,,,0.5,0.5,,,,1.0,,1.0,,1.0,,,,78.54545454545455,18.333333333333332,,17.333333333333332,,,,,0.5,,,,,,0.5,,0.4223,16.3,24.1,5.0,3.0,,,,,,,,,1.0,,,5.0,,,3.0,,1.0,,1.0,5.0,5.0,,,,,,,,,,3.0,6.0,,,3.0,2.0,,,,,,,,0.75,0.5,,,,,,,0.5,,,,,,,,,,,0.4223,,,0.6,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,3.0,,2.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-200794-203999,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Paul Millsap, Nikola Jokic","Murray, Morris, Craig, Millsap, Jokic",1627750-1628420-1628470-200794-203999,DEN,260.0,2,4.0,8,9.0,,17,1.0,1.0,,,2.0,2.0,2.0,3.0,2.0,2.0,12.0,13.0,,4.0,,2.0,2.0,,,,,,1.0,1.0,4.0,,4.0,,1.0,1.0,2.0,,2.0,5.0,12.0,,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,0.5,1.0,1.0,,0.6,,,,,1.0,,94.15384615384616,12.125,18.11111111111111,12.125,17.11111111111111,0.2,1.0,1.0,,0.4,1.0,1.0,,,0.4,1.0,0.47595,14.933333333333332,26.45,-1.0,8.0,8.0,,,,,,,1.0,2.0,2.0,2.0,2.0,,,,2.0,3.0,2.0,2.0,2.0,12.0,,6.0,,,,2.0,,,1.0,2.0,2.0,,,12.0,8.0,,,1.0,,0.6666666666666666,,1.0,,1.0,,0.5,0.3333333333333333,,,,0.4,0.5,0.5,,,,,,0.4,1.0,,0.47595,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-203486-203924,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Mason Plumlee, Jerami Grant","Murray, Morris, Craig, Plumlee, Grant",1627750-1628420-1628470-203486-203924,DEN,46.0,2,1.0,3,1.0,,4,,,,,1.0,1.0,,,1.0,1.0,5.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,1.0,,1.0,,1.0,,,,5.0,1.0,1.0,1.0,,1.5,1.25,1.0,1.0,,,,1.0,,,,,,,125.21739130434781,7.0,25.0,7.0,25.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.3585,,25.9,5.0,3.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,2.0,5.0,,,,,,1.0,,1.0,,1.0,2.0,,1.0,5.0,3.0,,,1.0,,,,1.5,,1.25,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,0.3585,0.5,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-203914-203924,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Gary Harris, Jerami Grant","Murray, Morris, Craig, Harris, Grant",1627750-1628420-1628470-203914-203924,DEN,44.0,1,1.0,2,1.0,,3,,,1.0,,1.0,1.0,,,1.0,2.0,3.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,3.0,,0.5,0.5,,0.75,0.75,1.0,,,1.0,,1.0,,,,1.0,,,98.18181818181819,9.0,26.0,9.0,26.0,,,,0.5,0.5,1.0,1.0,,,1.0,1.0,0.47295,,24.6,3.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,3.0,2.0,,,0.5,,,,0.75,,0.75,,,,,,,,,,,,,,,0.5,1.0,,0.47295,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-203924-203999,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Jerami Grant, Nikola Jokic","Murray, Morris, Craig, Grant, Jokic",1627750-1628420-1628470-203924-203999,DEN,1080.0,9,18.0,34,37.0,6.0,71,1.0,5.0,4.0,1.0,3.0,10.0,9.0,19.0,3.0,14.0,35.0,45.0,1.0,12.0,9.0,10.0,3.0,3.0,6.0,3.0,15.0,2.0,5.0,,10.0,5.0,15.0,,,,2.0,,2.0,5.0,25.0,1.0,0.21428571428571427,0.21428571428571427,0.47368421052631576,0.4090909090909091,0.4605263157894737,0.42424242424242425,,,0.7142857142857143,0.2,0.8333333333333334,0.25,0.16666666666666666,0.25,1.0,0.6,,94.66666666666667,16.529411764705884,14.0,15.970588235294118,13.72972972972973,0.15151515151515152,0.2,0.2,0.12121212121212122,0.30303030303030304,0.3,0.3,1.0,0.2,0.7878787878787878,0.3,0.5043454545454545,6.505263157894737,25.185714285714287,-10.0,22.0,13.0,7.0,12.0,4.0,4.0,5.0,7.0,1.0,2.0,1.0,6.0,8.0,4.0,4.0,10.0,6.0,11.0,1.0,9.0,8.0,23.0,6.0,,3.0,,,5.0,1.0,,2.0,9.0,11.0,1.0,1.0,21.0,21.0,0.3333333333333333,0.5,0.1111111111111111,1.0,0.5454545454545454,0.8,0.375,0.8333333333333334,0.46,,1.0,1.0,0.36363636363636365,0.5833333333333334,0.5833333333333334,0.06060606060606061,0.5,0.5,,0.8,1.0,0.35,0.7142857142857143,0.3,0.16666666666666666,0.571175,0.5229050000000001,0.030303030303030304,0.05263157894736842,0.2857142857142857,0.6571428571428571,0.6470588235294118,,3.0,,,2.0,2.0,,,,0.42857142857142855,0.25,,,,3.0,,,2.0,,,,,,0.15,,,,,3.0,2.0,1.0,,5.0,,4.0,,,1.0,,,1.0,,,,3.0,,1.0,,,0.3,,,,,,,2.0,6.0,,,,0.2,,,0.5,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-200794-203486,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Paul Millsap, Mason Plumlee","Murray, Morris, Porter Jr., Millsap, Plumlee",1627750-1628420-1629008-200794-203486,DEN,547.0,3,9.0,16,16.0,2.0,32,,,3.0,,1.0,4.0,1.0,6.0,2.0,7.0,12.0,23.0,,2.0,3.0,4.0,1.0,1.0,1.0,,3.0,1.0,3.0,,5.0,2.0,7.0,1.0,1.0,,3.0,,,3.0,8.0,0.5,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.3076923076923077,0.4,0.5384615384615384,0.3333333333333333,,0.42857142857142855,0.2,0.5,0.2,,0.5,,0.3333333333333333,0.1111111111111111,84.24131627056673,17.4375,16.75,17.0,14.75,,,,0.23076923076923078,0.3076923076923077,0.25,0.25,,,0.8461538461538461,0.25,0.5380423076923078,7.45,24.942857142857143,-11.0,,,1.0,4.0,1.0,1.0,,,,2.0,,,4.0,1.0,1.0,4.0,,,,,,,,3.0,,,,2.0,,1.0,2.0,6.0,5.0,1.0,3.0,,,,,,1.0,,1.0,,1.0,,,0.6666666666666666,1.0,0.3076923076923077,0.25,0.3333333333333333,0.15384615384615385,,,,1.0,1.0,,,,,0.5446,,0.2,0.375,0.3333333333333333,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,,,,,,,,,0.16666666666666666,,,,1.0,1.0,1.0,,,1.0,1.0,,,,0.2,,,,,,,2.0,2.0,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-200794-203924,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Paul Millsap, Jerami Grant","Murray, Morris, Porter Jr., Millsap, Grant",1627750-1628420-1629008-200794-203924,DEN,140.0,1,2.0,4,4.0,,8,,,,,,,1.0,2.0,,,4.0,8.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,4.0,,,,0.5,0.5,0.5,,,,,,,,,,,,,82.28571428571428,19.25,15.75,19.25,15.75,,,,,,,,,,0.5,,0.55365,10.75,,-4.0,4.0,,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,,,,1.0,2.0,,,2.0,4.0,2.0,,1.0,,,,,,,2.0,4.0,,2.0,4.0,4.0,1.0,1.0,,,0.5,,0.5,,0.5,,,,0.5,1.0,1.0,0.5,,,,,,0.5,1.0,,,,0.55365,0.5,0.5,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-200794-203999,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Paul Millsap, Nikola Jokic","Murray, Morris, Porter Jr., Millsap, Jokic",1627750-1628420-1629008-200794-203999,DEN,254.0,4,4.0,7,9.0,,16,2.0,2.0,,,,2.0,4.0,5.0,,2.0,8.0,16.0,,4.0,,2.0,,,2.0,,4.0,,,,1.0,,1.0,,1.0,,1.0,,3.0,4.0,8.0,,,,0.8,0.5714285714285714,0.5714285714285714,0.2857142857142857,1.0,,,,0.5,,,,,,,90.70866141732283,19.0,13.444444444444445,19.0,13.444444444444445,0.2857142857142857,1.0,1.0,,0.2857142857142857,,,,,0.42857142857142855,,0.47775,11.78,26.85,-8.0,,3.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,4.0,,2.0,,,1.0,,1.0,,,,,,,,0.5,0.5,,,,,,,,,0.5,0.5,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-203486-203914,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Mason Plumlee, Gary Harris","Murray, Morris, Porter Jr., Plumlee, Harris",1627750-1628420-1629008-203486-203914,DEN,491.0,5,8.0,16,17.0,1.0,33,2.0,4.0,1.0,,1.0,3.0,7.0,11.0,2.0,4.0,21.0,20.0,,6.0,6.0,3.0,1.0,2.0,6.0,1.0,14.0,,2.0,,4.0,1.0,5.0,,1.0,,2.0,,1.0,1.0,19.0,1.0,0.5,0.5,0.6363636363636364,0.6666666666666666,0.65625,0.26666666666666666,0.5,,0.6666666666666666,,0.6666666666666666,0.16666666666666666,,,,1.0,,96.78207739307535,14.6875,15.058823529411764,14.6875,15.058823529411764,0.26666666666666666,0.5,0.5,0.06666666666666667,0.2,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,0.3333333333333333,0.51193,5.836363636363637,25.375,1.0,,1.0,5.0,6.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,8.0,,4.0,,,2.0,,1.0,1.0,3.0,2.0,,1.0,,,0.5714285714285714,0.6666666666666666,,1.0,,1.0,,1.0,,,0.6666666666666666,0.6666666666666666,0.4,0.8333333333333334,0.8333333333333334,0.06666666666666667,,,,1.0,1.0,,,,,0.5842,,0.0625,0.08333333333333333,0.09523809523809523,,,,3.0,,,,1.0,,,2.0,0.6,,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,0.5,1.0,,0.5,,,1.0,,,,,0.25,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-203486-203924,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Mason Plumlee, Jerami Grant","Murray, Morris, Porter Jr., Plumlee, Grant",1627750-1628420-1629008-203486-203924,DEN,1060.0,6,18.0,35,33.0,2.0,68,4.0,5.0,2.0,,4.0,7.0,12.0,15.0,5.0,9.0,53.0,39.0,,14.0,9.0,7.0,4.0,3.0,8.0,2.0,19.0,,5.0,,12.0,2.0,14.0,1.0,2.0,1.0,6.0,1.0,5.0,10.0,51.0,0.6,0.5555555555555556,0.5555555555555556,0.8,0.8125,0.828125,0.375,0.3333333333333333,,0.5,,0.6666666666666666,0.16666666666666666,,,0.3333333333333333,1.0,0.16666666666666666,92.37735849056604,13.657142857142857,17.636363636363637,13.542857142857143,16.393939393939394,0.20833333333333334,0.8,0.8,0.08333333333333333,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.5,,0.7083333333333334,0.5714285714285714,0.5342812499999999,6.473333333333333,25.08888888888889,14.0,20.0,8.0,7.0,8.0,1.0,1.0,5.0,6.0,1.0,2.0,2.0,4.0,14.0,1.0,1.0,2.0,6.0,9.0,2.0,5.0,6.0,24.0,10.0,6.0,5.0,1.0,1.0,7.0,2.0,1.0,4.0,13.0,19.0,3.0,10.0,24.0,20.0,0.4166666666666667,0.45454545454545453,0.4,1.0,0.6666666666666666,1.0,0.6428571428571429,1.0,0.7058823529411765,0.25,0.875,1.0,0.3333333333333333,0.875,0.875,0.08333333333333333,0.5,0.5,1.0,1.0,1.0,0.42857142857142855,0.8333333333333334,0.2857142857142857,0.5,0.587,0.5529392857142857,0.3225806451612903,0.45454545454545453,0.03773584905660377,0.4528301886792453,0.5714285714285714,,4.0,,,1.0,,,,3.0,0.5714285714285714,,,1.0,,1.0,1.0,1.0,5.0,3.0,2.0,0.5,0.5,1.0,0.07142857142857142,,2.0,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,0.6666666666666666,,1.0,0.4,0.3333333333333333,,,1.0,,,,,0.3333333333333333,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1610612743,2020,2019-20,True
