EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,PtsUnassisted2s,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,DefPoss,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceFtPoints,PenaltyFtPoints,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,LostBallTurnovers,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,DefensiveGoaltends,PenaltyArc3FGM,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,OffensiveGoaltends,Transition Take Fouls,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,Transition Take Fouls Drawn,team_id,year,season,team_vs
1629014-1629057-1630703-1631101-1631200,1610612757,"Anfernee Simons, Robert Williams III, Scoot Henderson, Shaedon Sharpe, Kris Murray","Simons, Williams III, Henderson, Sharpe, Murray",1629014-1629057-1630703-1631101-1631200,POR,130.0,1,-1.0,4.0,9.0,1.0,3.0,1.0,4.0,3.0,,2.0,0.25,0.2,0.25,99.6923076923077,17.75,17.25,0.6,0.3333333333333333,0.3333333333333333,0.8,0.60719,1.825,2.0,5.0,1.0,1.0,,,,,1.0,,1.0,1.0,4.0,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,3.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,,,,0.5,0.3333333333333333,0.5,,11.8,9.6,1.0,,,,,0.2,,,0.7541,0.16666666666666666,0.2,0.6666666666666666,27.2,0.25,2.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,0.25,,,,0.6666666666666666,,0.5,0.5,1.0,,,,,,0.2,,,,1.0,,1.0,1.0,0.6127,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1629057-1630703-1631101-1641739,1610612757,"Anfernee Simons, Robert Williams III, Scoot Henderson, Shaedon Sharpe, Toumani Camara","Simons, Williams III, Henderson, Sharpe, Camara",1629014-1629057-1630703-1631101-1641739,POR,410.0,4,1.0,15.0,28.0,2.0,3.0,3.0,9.0,9.0,4.0,9.0,0.3333333333333333,0.25,0.34615384615384615,98.34146341463415,14.733333333333333,14.733333333333333,0.25,0.6666666666666666,0.6666666666666666,0.5,0.4639136363636363,8.622222222222222,7.0,13.0,10.0,2.0,,1.0,1.0,,2.0,2.0,3.0,3.0,8.0,3.0,6.0,2.0,7.0,2.0,2.0,,1.0,1.0,,2.0,5.0,,5.0,5.0,1.0,2.0,2.0,1.0,1.0,,3.0,3.0,2.0,,,1.0,7.0,10.0,0.3333333333333333,0.3333333333333333,0.5,0.375,0.4375,0.25,,,,0.5555555555555556,0.4166666666666667,0.5,1.0,14.538461538461538,12.923076923076923,,0.08333333333333333,,,0.08333333333333333,0.16666666666666666,,0.25,0.4701785714285714,0.15384615384615385,0.2,0.7777777777777778,28.266666666666666,0.6666666666666666,,,,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.4166666666666667,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1629057-1630703-1631101-203924,1610612757,"Anfernee Simons, Robert Williams III, Scoot Henderson, Shaedon Sharpe, Jerami Grant","Simons, Williams III, Henderson, Sharpe, Grant",1629014-1629057-1630703-1631101-203924,POR,20.0,1,2.0,1.0,2.0,,,,,2.0,,2.0,,,1.0,144.0,8.0,8.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1629057-1630703-1641739-203924,1610612757,"Anfernee Simons, Robert Williams III, Scoot Henderson, Toumani Camara, Jerami Grant","Simons, Williams III, Henderson, Camara, Grant",1629014-1629057-1630703-1641739-203924,POR,499.0,5,-17.0,12.0,28.0,1.0,1.0,3.0,5.0,13.0,,11.0,0.6,0.5,0.5909090909090909,80.80160320641282,16.75,16.583333333333332,0.1111111111111111,1.0,1.0,0.5555555555555556,0.48632777777777775,10.28,8.0,16.0,,2.0,2.0,2.0,2.0,,2.0,,4.0,4.0,30.0,,,,,6.0,2.0,2.0,3.0,4.0,1.0,9.0,2.0,,2.0,3.0,2.0,3.0,,2.0,4.0,,4.0,5.0,3.0,,,,,,1.0,1.0,,,,0.4444444444444444,0.4,,,0.5,0.3333333333333333,0.3333333333333333,1.0,18.625,16.9375,1.0,0.2222222222222222,1.0,1.0,0.2222222222222222,0.2222222222222222,,,,0.2727272727272727,0.42857142857142855,,25.174999999999997,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,0.25,0.25,1.0,1.0,1.0,,1.0,,0.5,,0.2,,0.5,,,,,,0.2222222222222222,0.5,0.5,1.0,,,,,0.3761,0.15384615384615385,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1629057-1631101-1641739-203924,1610612757,"Anfernee Simons, Robert Williams III, Shaedon Sharpe, Toumani Camara, Jerami Grant","Simons, Williams III, Sharpe, Camara, Grant",1629014-1629057-1631101-1641739-203924,POR,971.0,4,27.0,33.0,67.0,10.0,17.0,14.0,26.0,44.0,10.0,40.0,0.5384615384615384,0.6142857142857143,0.6285714285714286,99.36148300720906,11.909090909090908,11.757575757575758,0.4857142857142857,0.5882352941176471,0.6666666666666666,0.7428571428571429,0.5941242857142858,4.384615384615385,16.0,34.0,,,,2.0,2.0,,7.0,,9.0,1.0,17.0,,,,,18.0,7.0,3.0,9.0,13.0,7.0,30.0,11.0,,23.0,28.0,2.0,3.0,,2.0,5.0,1.0,3.0,1.0,1.0,,,3.0,,,0.6428571428571429,0.75,,,,0.2571428571428571,0.11538461538461539,,,0.8461538461538461,0.8846153846153846,0.8888888888888888,0.75,17.0,16.88235294117647,0.7,0.05714285714285714,,,0.05714285714285714,0.2,,,,0.02857142857142857,0.038461538461538464,,25.255555555555556,,3.0,2.0,5.0,,,7.0,1.0,5.0,2.0,5.0,4.0,12.0,4.0,4.0,1.0,,5.0,12.0,5.0,3.0,2.0,1.0,,,3.0,3.0,3.0,0.8,0.5555555555555556,0.5555555555555556,0.4,0.4,0.4,0.11764705882352941,0.14285714285714285,0.9230769230769231,0.4166666666666667,,0.3125,0.5714285714285714,0.3333333333333333,,1.0,1.0,0.23076923076923078,1.0,0.2,0.5,0.5,1.0,1.0,0.4,,,0.57782,0.09090909090909091,,4.0,,,,,4.0,3.0,,,,,0.5,,0.5714285714285714,0.5714285714285714,0.75,,,,,,0.5714285714285714,,1.0,1.0,1.0,1.0,0.3333333333333333,,,1.0,,4.0,,,3.0,2.0,,,,,,0.5714285714285714,0.6666666666666666,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1630703-1631101,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Scoot Henderson, Shaedon Sharpe","Simons, Avdija, Banton, Henderson, Sharpe",1629014-1630166-1630625-1630703-1631101,POR,169.0,1,-4.0,5.0,10.0,,1.0,,2.0,3.0,,3.0,,0.3,0.3,85.20710059171597,22.4,22.4,0.2,,,0.8,0.48712999999999995,6.2,3.0,5.0,5.0,5.0,,,1.0,1.0,2.0,2.0,3.0,,7.0,,2.0,3.0,3.0,,2.0,,,1.0,,3.0,,,,,,,,1.0,2.0,,,,,,,,3.0,5.0,,,,0.3,0.3,0.6,,,,,,,,11.4,11.2,,,,,0.2,0.4,0.2,0.4,0.48712999999999995,,,1.0,25.3,1.0,,,,,1.0,1.0,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1630703-1631133,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Scoot Henderson, Jabari Walker","Simons, Avdija, Banton, Henderson, Walker",1629014-1630166-1630625-1630703-1631133,POR,140.0,2,1.0,7.0,13.0,1.0,1.0,1.0,1.0,9.0,,6.0,1.0,0.625,0.75,133.7142857142857,10.714285714285714,8.428571428571429,0.25,1.0,1.0,1.0,0.5173,3.3,2.0,6.0,3.0,,,,2.0,2.0,1.0,1.0,3.0,4.0,8.0,,,3.0,5.0,2.0,1.0,,1.0,2.0,1.0,5.0,,,1.0,2.0,,1.0,,,,,2.0,4.0,1.0,,,1.0,5.0,3.0,1.0,1.0,,0.5,0.625,0.75,,,,,1.0,,,10.833333333333334,10.833333333333334,1.0,,,,0.5,0.25,0.6666666666666666,0.3333333333333333,0.5285,0.2,0.5,0.5555555555555556,24.166666666666668,0.42857142857142855,1.0,,,,,,1.0,1.0,,,3.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.75,0.75,,,1.0,,0.5,0.5,,,,1.0,,0.5,1.0,,0.5,0.5,1.0,,,,,,0.3333333333333333,2.0,,,,1.0,2.0,,,,,0.5,1.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1630703-1641739,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Scoot Henderson, Toumani Camara","Simons, Avdija, Banton, Henderson, Camara",1629014-1630166-1630625-1630703-1641739,POR,110.0,4,-5.0,6.0,12.0,,,,2.0,,,,,,,157.0909090909091,10.666666666666666,10.666666666666666,,,,0.5,0.4315125,4.35,2.0,6.0,4.0,6.0,,,,,2.0,1.0,2.0,,5.0,,2.0,1.0,,,2.0,,,,,,2.0,,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,4.0,,,,,,0.5,,,,1.0,1.0,1.0,,7.666666666666667,6.166666666666667,,,,,,0.5,,0.3333333333333333,0.40595000000000003,,,,26.7,0.6666666666666666,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1630703-1641871,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Scoot Henderson, Duop Reath","Simons, Avdija, Banton, Henderson, Reath",1629014-1630166-1630625-1630703-1641871,POR,86.0,1,2.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,,2.0,0.5,0.3333333333333333,0.375,83.72093023255813,18.333333333333332,18.333333333333332,0.6666666666666666,0.5,0.5,1.0,0.5646,2.55,1.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,1.0,2.0,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,0.3333333333333333,,,1.0,1.0,0.5,,1.0,15.5,10.5,1.0,,,,,0.3333333333333333,,,,0.25,0.3333333333333333,,24.8,,1.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,0.5,,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1630703-1642270,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Scoot Henderson, Donovan Clingan","Simons, Avdija, Banton, Henderson, Clingan",1629014-1630166-1630625-1630703-1642270,POR,481.0,3,,17.0,34.0,1.0,3.0,5.0,9.0,22.0,4.0,22.0,0.5555555555555556,0.7307692307692307,0.7857142857142857,101.78794178794178,13.647058823529411,13.529411764705882,0.23076923076923078,0.3333333333333333,0.5,0.5384615384615384,0.5027423076923078,7.066666666666666,8.0,17.0,4.0,9.0,,1.0,1.0,,3.0,,4.0,3.0,22.0,1.0,4.0,,4.0,6.0,3.0,2.0,3.0,5.0,1.0,12.0,1.0,,5.0,6.0,3.0,4.0,,5.0,5.0,,5.0,3.0,2.0,,,1.0,4.0,4.0,0.6,0.6,0.25,0.25,0.4,0.3076923076923077,0.2222222222222222,,,0.3333333333333333,0.5555555555555556,0.3333333333333333,,14.647058823529411,13.352941176470589,1.0,0.07692307692307693,,,0.07692307692307693,0.23076923076923078,,,0.429325,0.14285714285714285,0.2,0.18181818181818182,25.85,0.23529411764705882,1.0,,,,1.0,5.0,1.0,3.0,,1.0,,6.0,,2.0,1.0,,1.0,4.0,1.0,,2.0,1.0,,,1.0,1.0,,0.6666666666666666,0.75,0.75,,,,0.3333333333333333,0.2,0.6666666666666666,0.25,,0.2,,,,,0.8,,,0.38461538461538464,1.0,1.0,1.0,,,0.25,,0.4413,,,2.0,,,,,2.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.6666666666666666,,1.0,1.0,1.0,1.0,0.25,,2.0,1.0,,4.0,,,3.0,2.0,,,,,,0.8,1.0,0.5,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1631101-1631133,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Shaedon Sharpe, Jabari Walker","Simons, Avdija, Banton, Sharpe, Walker",1629014-1630166-1630625-1631101-1631133,POR,387.0,3,3.0,10.0,22.0,4.0,4.0,5.0,6.0,14.0,4.0,12.0,0.8333333333333334,0.5,0.5833333333333334,81.86046511627907,17.3,17.1,0.4,1.0,1.0,0.8,0.5704100000000001,5.8999999999999995,6.0,12.0,2.0,,,1.0,,,4.0,1.0,4.0,4.0,11.0,1.0,1.0,1.0,4.0,6.0,4.0,,3.0,3.0,3.0,6.0,4.0,,6.0,8.0,,,,1.0,1.0,,4.0,4.0,2.0,,,2.0,4.0,2.0,0.6,0.75,1.0,0.5,0.6666666666666666,0.4,,,,0.8,0.8571428571428571,0.6666666666666666,1.0,17.833333333333332,16.916666666666668,0.75,0.1,,,,0.4,,0.5,0.65605,0.16666666666666666,0.25,0.2857142857142857,26.75,0.2,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,,,1.0,1.0,2.0,2.0,,,,,,2.0,2.0,2.0,,,,1.0,0.5,0.5,,,1.0,1.0,0.25,0.4,,,0.25,,1.0,,1.0,0.1,,,,0.5,1.0,0.5,1.0,0.5454,0.14285714285714285,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1631101-1631200,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Shaedon Sharpe, Kris Murray","Simons, Avdija, Banton, Sharpe, Murray",1629014-1630166-1630625-1631101-1631200,POR,216.0,1,-6.0,6.0,12.0,,1.0,,2.0,4.0,,4.0,,,0.2857142857142857,80.0,22.166666666666668,19.5,0.2,,,0.8,0.49451,4.6,4.0,6.0,,,,,,,3.0,,3.0,4.0,10.0,,,,,,3.0,1.0,,,,,2.0,,2.0,4.0,,1.0,,,,,2.0,4.0,2.0,,,,,,,,,,,0.6,0.5,,,0.6666666666666666,0.6666666666666666,0.5,1.0,13.833333333333334,13.0,,,,,,0.6,,,,0.2857142857142857,0.5,,27.433333333333334,,2.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,0.5,0.3333333333333333,0.4,,1.0,0.3333333333333333,,,,,0.2,,,,1.0,,,,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1631101-1642270,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Shaedon Sharpe, Donovan Clingan","Simons, Avdija, Banton, Sharpe, Clingan",1629014-1630166-1630625-1631101-1642270,POR,894.0,5,13.0,30.0,59.0,7.0,7.0,9.0,15.0,40.0,6.0,33.0,0.6,0.5735294117647058,0.5714285714285714,95.03355704697987,14.666666666666666,13.033333333333333,0.20588235294117646,1.0,1.0,0.7647058823529411,0.5679705882352941,6.913333333333333,15.0,29.0,,,1.0,2.0,4.0,,15.0,,19.0,1.0,27.0,,,,,12.0,15.0,1.0,6.0,13.0,6.0,33.0,4.0,,11.0,18.0,1.0,2.0,,4.0,6.0,,6.0,2.0,1.0,,,1.0,,,0.6666666666666666,0.6666666666666666,,,,0.5588235294117647,0.06666666666666667,0.5,,0.8,0.9166666666666666,0.75,1.0,15.655172413793103,15.137931034482758,0.8571428571428571,0.058823529411764705,0.5,1.0,0.11764705882352941,0.4411764705882353,,,,0.02857142857142857,0.0625,,25.226315789473684,,6.0,,,,,6.0,3.0,7.0,,1.0,7.0,21.0,,7.0,3.0,4.0,3.0,7.0,7.0,,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.3684210526315789,0.3684210526315789,,0.6,0.5833333333333334,,,1.0,0.5,0.3333333333333333,0.3888888888888889,,0.4,0.36363636363636365,1.0,1.0,,1.0,0.17647058823529413,0.75,0.75,1.0,,,,,0.44603333333333334,0.175,,4.0,2.0,4.0,2.0,4.0,4.0,4.0,,,0.5,,1.0,,0.26666666666666666,0.2857142857142857,1.0,,,0.8,0.5,1.0,0.26666666666666666,,2.0,1.0,1.0,1.0,0.5,1.0,,,,1.0,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,1.0,,,,1.0,,,,1.0,,0.05263157894736842,0.06666666666666667,,1.0,,,,,,,,,,,,1.0,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1631101-203924,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Shaedon Sharpe, Jerami Grant","Simons, Avdija, Banton, Sharpe, Grant",1629014-1630166-1630625-1631101-203924,POR,10.0,1,-1.0,,1.0,,,,,,,,,,,144.0,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,9.0,9.0,,,,,,1.0,,1.0,,,,,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1631133-203924,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Jabari Walker, Jerami Grant","Simons, Avdija, Banton, Walker, Grant",1629014-1630166-1630625-1631133-203924,POR,100.0,2,,3.0,7.0,,,,1.0,5.0,,3.0,,0.75,0.8333333333333334,100.8,15.333333333333334,12.333333333333334,,,,0.5,0.4845,4.3,2.0,4.0,1.0,,,,,,1.0,1.0,1.0,2.0,5.0,,,1.0,3.0,,1.0,,,1.0,,3.0,1.0,,2.0,3.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,1.0,3.0,1.0,,,,1.5,1.5,0.5,,,,1.0,1.0,1.0,,13.5,11.0,,,,,,0.5,,1.0,0.5655,0.3333333333333333,0.5,0.6,30.2,0.3333333333333333,1.0,,,,,1.0,,1.0,,,2.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,0.5,,,,,,,,,0.4,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630166-1630625-1631200-1641739,1610612757,"Anfernee Simons, Deni Avdija, Dalano Banton, Kris Murray, Toumani Camara","Simons, Avdija, Banton, Murray, Camara",1629014-1630166-1630625-1631200-1641739,POR,8.0,1,,1.0,1.0,,,,1.0,,,,,,,180.0,8.0,8.0,,,,,0.3678,16.9,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3678,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
