EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,OffThreePtRebounds,OffRebounds,Rebounds,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,FG2M,Points,PtsUnassisted2s,FirstChancePoints,Fg2Pct,EfgPct,TsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyCorner3FGA,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,PenaltyCorner3Frequency,Steals,LostBallSteals,DefAtRimReboundPct,DefLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,DefCorner3ReboundPct,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,PenaltyAtRimFGA,BlockedLongMidRange,PenaltyAtRimFrequency,SecondChanceAtRimFGA,LongMidRangeAssists,AtRimPctBlocked,OffAtRimReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShortMidRangeAssists,SelfOReb,BadPassSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,LongMidRangePctBlocked,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,3SecondViolations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101108-200770-201150-203493-2037,1610612746,"Chris Paul, Jordan Farmar, Spencer Hawes, Reggie Bullock, Jamal Crawford","Paul, Farmar, Hawes, Bullock, Crawford",101108-200770-201150-203493-2037,LAC,20.0,1,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,72.0,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201175-201599-2037,1610612746,"Chris Paul, Jordan Farmar, Glen Davis, DeAndre Jordan, Jamal Crawford","Paul, Farmar, Davis, Jordan, Crawford",101108-200770-201175-201599-2037,LAC,38.0,1,1.0,4.0,2.0,1.0,,3.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,113.6842105263158,10.5,17.0,10.5,17.0,,,1.0,0.56715,,,26.6,,,,4.0,,4.0,,1.5,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201175-201599-2440,1610612746,"Chris Paul, Jordan Farmar, Glen Davis, DeAndre Jordan, Matt Barnes","Paul, Farmar, Davis, Jordan, Barnes",101108-200770-201175-201599-2440,LAC,12.0,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201175-201933-2037,1610612746,"Chris Paul, Jordan Farmar, Glen Davis, Blake Griffin, Jamal Crawford","Paul, Farmar, Davis, Griffin, Crawford",101108-200770-201175-201933-2037,LAC,229.0,3,4.0,-7.0,6.0,6.0,1.0,12.0,2.0,,5.0,,11.0,1.0,,1.0,2.0,1.0,,,,,,0.3333333333333333,,75.45851528384279,16.5,21.666666666666668,16.166666666666668,14.5,0.4,,0.4,0.45793999999999996,0.63,9.48,,,2.0,2.0,4.0,2.0,4.0,0.4,0.4,0.4,0.4,,,5.0,4.0,1.0,1.0,1.0,,,,,,1.0,3.0,,,2.0,,,1.0,,1.0,,1.0,1.0,,3.0,3.0,,,1.0,1.0,1.0,2.0,5.0,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,0.25,,1.0,,0.2,1.0,1.0,0.5,0.5,,,0.5100666666666667,0.2,0.2,,0.5,0.8333333333333334,,2.0,,0.6666666666666666,,,,,,,2.0,,,2.0,1.0,1.0,,2.0,1.0,0.5,0.5,,2.0,,0.6666666666666666,1.0,1.0,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201599-201933-2037,1610612746,"Chris Paul, Jordan Farmar, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Farmar, Jordan, Griffin, Crawford",101108-200770-201599-201933-2037,LAC,150.0,2,2.0,-4.0,5.0,4.0,,9.0,,,2.0,1.0,8.0,,,,1.0,1.0,,,,0.3333333333333333,,,,86.4,15.4,18.25,15.4,15.25,,,0.3333333333333333,0.44036666666666663,,7.1,27.0,,,1.0,4.0,,4.0,0.5,0.3333333333333333,0.5,,,,,4.0,1.0,2.0,,1.0,,2.0,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,0.5,,,0.5,,,,0.6666666666666666,0.5,0.5,,,0.3333333333333333,,,0.25,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,0.5,,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201599-201933-2440,1610612746,"Chris Paul, Jordan Farmar, DeAndre Jordan, Blake Griffin, Matt Barnes","Paul, Farmar, Jordan, Griffin, Barnes",101108-200770-201599-201933-2440,LAC,58.0,1,1.0,4.0,2.0,2.0,,4.0,,,1.0,,,,,,2.0,1.0,1.0,,1.0,,,,,99.3103448275862,10.5,18.5,10.5,7.5,,,,0.4111,,13.2,,,,1.0,4.0,,4.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,0.5,,1.0,0.6666666666666666,,,1.0,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201599-203099-2440,1610612746,"Chris Paul, Jordan Farmar, DeAndre Jordan, Jared Cunningham, Matt Barnes","Paul, Farmar, Jordan, Cunningham, Barnes",101108-200770-201599-203099-2440,LAC,9.0,1,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,320.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201599-2037-2045,1610612746,"Chris Paul, Jordan Farmar, DeAndre Jordan, Jamal Crawford, Hedo Turkoglu","Paul, Farmar, Jordan, Crawford, Turkoglu",101108-200770-201599-2037-2045,LAC,140.0,1,2.0,-3.0,5.0,5.0,1.0,10.0,1.0,,2.0,,5.0,,,,3.0,,,,,,,,,102.85714285714285,13.4,14.6,13.2,14.6,0.5,,0.5,0.3944,,11.25,,1.0,1.0,1.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,0.5,,1.0,0.6,,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201599-2037-2440,1610612746,"Chris Paul, Jordan Farmar, DeAndre Jordan, Jamal Crawford, Matt Barnes","Paul, Farmar, Jordan, Crawford, Barnes",101108-200770-201599-2037-2440,LAC,93.0,1,2.0,-2.0,4.0,4.0,,8.0,,1.0,,2.0,4.0,,,,1.0,1.0,,,,1.0,,,,123.87096774193547,12.25,11.0,12.25,11.0,,0.5,1.0,0.5166,,,25.8,,,,2.0,,2.0,,,0.3333333333333333,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,0.5,,,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201933-203493-2037,1610612746,"Chris Paul, Jordan Farmar, Blake Griffin, Reggie Bullock, Jamal Crawford","Paul, Farmar, Griffin, Bullock, Crawford",101108-200770-201933-203493-2037,LAC,28.0,1,,-2.0,1.0,2.0,,3.0,,,,,2.0,,,,,,,,,,,,,154.28571428571428,1.0,13.5,1.0,3.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-200770-201933-2037-2045,1610612746,"Chris Paul, Jordan Farmar, Blake Griffin, Jamal Crawford, Hedo Turkoglu","Paul, Farmar, Griffin, Crawford, Turkoglu",101108-200770-201933-2037-2045,LAC,74.0,1,1.0,1.0,2.0,2.0,,4.0,1.0,,2.0,,4.0,,,,,,,,,,,,,77.83783783783784,17.0,20.0,17.0,19.5,0.5,,0.5,0.5467,,10.05,,1.0,1.0,2.0,5.0,,5.0,1.0,1.0,1.0,0.5,1.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201175-203085-2037,1610612746,"Chris Paul, Spencer Hawes, Glen Davis, Austin Rivers, Jamal Crawford","Paul, Hawes, Davis, Rivers, Crawford",101108-201150-201175-203085-2037,LAC,478.0,4,8.0,4.0,13.0,15.0,3.0,28.0,3.0,3.0,13.0,4.0,14.0,2.0,,3.0,10.0,1.0,1.0,1.0,1.0,0.23529411764705882,,0.375,,84.35146443514644,16.384615384615383,17.666666666666668,15.384615384615385,17.333333333333332,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.543084375,0.5973833333333333,6.492307692307692,27.55,4.0,7.0,6.0,18.0,8.0,14.0,0.46153846153846156,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.5714285714285714,0.6666666666666666,,4.0,1.0,3.0,1.0,1.0,,,2.0,4.0,,,,,,1.0,1.0,3.0,3.0,4.0,,7.0,,,,,,,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.07692307692307693,,,0.8,0.42857142857142855,1.0,0.875,0.5,,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.058823529411764705,,,,,0.2222222222222222,,,,,,,,,,1.0,0.5,,,,,4.0,2.0,4.0,2.0,10.0,,0.3333333333333333,0.5,0.5,,,,2.0,,0.14285714285714285,0.3333333333333333,,,0.6666666666666666,,,2.0,,6.0,,2.0,,1.0,0.5,,0.5,,,,,,2.0,,4.0,,,,0.5,1.0,,,,,,,,1.0,,,1.0,,,,2.0,1.0,,,,,1.0,,,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201175-203085-2045,1610612746,"Chris Paul, Spencer Hawes, Glen Davis, Austin Rivers, Hedo Turkoglu","Paul, Hawes, Davis, Rivers, Turkoglu",101108-201150-201175-203085-2045,LAC,239.0,3,4.0,-5.0,6.0,6.0,1.0,12.0,1.0,,3.0,3.0,7.0,,,1.0,4.0,2.0,,,,0.5,,0.25,,72.30125523012552,21.666666666666668,18.166666666666668,19.333333333333332,18.166666666666668,0.16666666666666666,,0.6666666666666666,0.44256,0.5514,10.266666666666667,30.566666666666666,,1.0,1.0,2.0,,2.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,2.0,1.0,,1.0,1.0,3.0,1.0,,,,,1.0,1.0,,,3.0,,1.0,2.0,1.0,,3.0,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,0.5,1.0,1.0,,,1.0,0.16666666666666666,,,1.0,1.0,0.5,0.5,0.3085,,,,,0.3333333333333333,,1.0,,1.0,,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201175-203085-2440,1610612746,"Chris Paul, Spencer Hawes, Glen Davis, Austin Rivers, Matt Barnes","Paul, Hawes, Davis, Rivers, Barnes",101108-201150-201175-203085-2440,LAC,235.0,2,4.0,6.0,9.0,9.0,1.0,18.0,1.0,1.0,3.0,3.0,7.0,1.0,,,3.0,3.0,,,,0.5,,,,110.29787234042554,9.11111111111111,17.0,8.222222222222221,17.0,0.16666666666666666,0.16666666666666666,0.5,0.5014416666666667,0.3633,10.333333333333334,24.2,,,2.0,13.0,,11.0,0.6666666666666666,0.8333333333333334,0.8125,,,,7.0,6.0,2.0,2.0,,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,9.0,2.0,,,2.0,1.0,,3.0,1.0,,1.0,1.0,,,3.0,4.0,2.0,9.0,7.0,1.0,0.5,1.0,0.8,1.0,0.75,,,,1.0,,1.0,1.0,,,1.0,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.4,0.52907,0.25,0.4,0.15384615384615385,0.6923076923076923,0.7777777777777778,1.0,,,,0.2,1.0,,,1.0,,,,1.0,4.0,2.0,3.0,,7.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.5,0.5,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201175-203493-2037,1610612746,"Chris Paul, Spencer Hawes, Glen Davis, Reggie Bullock, Jamal Crawford","Paul, Hawes, Davis, Bullock, Crawford",101108-201150-201175-203493-2037,LAC,78.0,1,1.0,-3.0,3.0,2.0,,5.0,,,,2.0,3.0,,,,1.0,,,,,1.0,,,,92.3076923076923,14.666666666666666,17.0,14.666666666666666,17.0,,,1.0,0.507525,,,26.1,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201175-2037-2045,1610612746,"Chris Paul, Spencer Hawes, Glen Davis, Jamal Crawford, Hedo Turkoglu","Paul, Hawes, Davis, Crawford, Turkoglu",101108-201150-201175-2037-2045,LAC,272.0,4,5.0,-5.0,7.0,6.0,1.0,13.0,1.0,1.0,2.0,2.0,7.0,,,1.0,3.0,1.0,,,,0.5,,0.3333333333333333,,68.82352941176471,22.571428571428573,19.0,22.571428571428573,18.666666666666668,0.25,0.25,0.5,0.457275,,13.7,24.9,,,1.0,2.0,,2.0,0.5,0.25,0.25,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,2.0,,2.0,3.0,,4.0,,,,2.0,,,,,,,,,,,0.5,1.0,,1.0,1.0,,0.6666666666666666,1.0,1.0,,0.25,,,1.0,1.0,0.25,,,,,,,,,1.0,1.0,0.25,,,,,,,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201175-2037-2440,1610612746,"Chris Paul, Spencer Hawes, Glen Davis, Jamal Crawford, Matt Barnes","Paul, Hawes, Davis, Crawford, Barnes",101108-201150-201175-2037-2440,LAC,100.0,1,2.0,-2.0,2.0,3.0,1.0,5.0,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,0.5,1.0,1.0,,72.0,27.0,15.333333333333334,25.0,15.333333333333334,,,1.0,0.675725,,0.1,25.1,1.0,1.0,1.0,2.0,,,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,1.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,0.5,0.5,0.675725,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,,,,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,0.5,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201599-201604-2037,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Chris Douglas-Roberts, Jamal Crawford","Paul, Hawes, Jordan, Douglas-Roberts, Crawford",101108-201150-201599-201604-2037,LAC,44.0,1,1.0,2.0,2.0,2.0,,4.0,,,,,,,,,2.0,1.0,,,,,,,,130.9090909090909,5.5,16.5,5.5,16.5,,,,,,,,,,,2.0,,2.0,,,1.0,,,,2.0,2.0,,,,,,2.0,,,,,,2.0,2.0,,,,2.0,,,2.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,2.0,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201599-201933-2440,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Blake Griffin, Matt Barnes","Paul, Hawes, Jordan, Griffin, Barnes",101108-201150-201599-201933-2440,LAC,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201599-202706-203085,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Jordan Hamilton, Austin Rivers","Paul, Hawes, Jordan, Hamilton, Rivers",101108-201150-201599-202706-203085,LAC,29.0,1,,,1.0,2.0,,3.0,,,,,2.0,,,,1.0,1.0,,,,,,,,148.9655172413793,6.0,11.5,6.0,11.5,,,,,,,,,,,2.0,,2.0,,,1.0,,,,1.0,2.0,,,,,,2.0,,,,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,2.0,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,True
101108-201150-201599-203085-2037,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Austin Rivers, Jamal Crawford","Paul, Hawes, Jordan, Rivers, Crawford",101108-201150-201599-203085-2037,LAC,331.0,4,6.0,-1.0,10.0,10.0,2.0,20.0,1.0,,9.0,1.0,13.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,0.1,1.0,0.5,,87.00906344410876,14.1,19.0,13.2,17.7,0.1,,0.5,0.484535,0.4644,5.711111111111111,25.0,2.0,4.0,6.0,12.0,4.0,8.0,0.6666666666666666,0.6,0.6,0.4,0.5,0.6666666666666666,1.0,2.0,4.0,4.0,,1.0,,,2.0,4.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,,4.0,,,,1.0,1.0,,1.0,,1.0,,0.1111111111111111,,0.5,1.0,0.3333333333333333,1.0,1.0,,,1.0,0.4,1.0,1.0,,,0.1,,,,,0.3333333333333333,,0.1,,1.0,1.0,0.5,,1.0,,1.0,,,,,,8.0,4.0,4.0,2.0,8.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612746,2015,2014-15,True
