EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,Minutes,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,FG3APct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PtsAssisted3s,ThreePtAssists,Corner3Assists,Travels,PenaltyTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Arc3Assists,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,FTDefRebounds,PenaltyFg3Pct,DefFTReboundPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangeFGM,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,BlockedShortMidRange,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimPctBlocked,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,HeaveAttempts,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,Defensive 3 Seconds Violations,DefensiveGoaltends,StepOutOfBoundsTurnovers,BlockedCorner3,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101114-101154-101187-1718-1891,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Paul Pierce, Jason Terry","Williams, Blatche, Anderson, Pierce, Terry",101114-101154-101187-1718-1891,BKN,23.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,125.21739130434781,1.0,15.0,8.0,15.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1718-1905,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Paul Pierce, Andrei Kirilenko","Williams, Blatche, Anderson, Pierce, Kirilenko",101114-101154-101187-1718-1905,BKN,542.0,3,3.0,17.0,17.0,,34.0,4.0,18.0,,,4.0,6.0,6.0,4.0,4.0,,1.0,,2.0,1.0,18.0,,,,0.5625,,0.5714285714285714,0.6666666666666666,0.25,90.33210332103322,0.5,15.411764705882353,16.470588235294116,15.411764705882353,15.705882352941176,,,9.0,3.0,5.0,6.0,2.0,3.0,3.0,2.0,7.0,12.0,2.0,15.0,6.0,8.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.5,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.6,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.14285714285714285,0.5714285714285714,0.5182821428571429,0.125,0.14285714285714285,8.291666666666666,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1718-201572,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Paul Pierce, Brook Lopez","Williams, Blatche, Anderson, Pierce, Lopez",101114-101154-101187-1718-201572,BKN,329.0,2,2.0,13.0,13.0,9.0,26.0,5.0,12.0,4.0,6.0,2.0,4.0,4.0,3.0,5.0,,,,,,12.0,6.0,9.0,,0.5454545454545454,0.375,1.0,1.0,,113.79939209726443,,11.846153846153847,13.461538461538462,11.846153846153847,13.461538461538462,0.5,0.6923076923076923,5.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,10.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,,,,3.0,,,,0.5,0.5,0.2857142857142857,0.3888888888888889,0.2222222222222222,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.4881888888888889,0.2727272727272727,0.3333333333333333,8.77142857142857,25.35,2.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.4357166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1718-201977,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Paul Pierce, Marcus Thornton","Williams, Blatche, Anderson, Pierce, Thornton",101114-101154-101187-1718-201977,BKN,330.0,3,1.0,10.0,11.0,1.0,21.0,3.0,13.0,,,,2.0,2.0,2.0,4.0,,,,,,13.0,,1.0,,0.8125,,,1.0,,91.63636363636364,,17.2,14.363636363636363,17.2,14.363636363636363,,0.1,6.0,4.0,2.0,2.0,,1.0,,3.0,2.0,3.0,3.0,12.0,4.0,,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,,,,2.0,,,,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,1.0,,,1.0,,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,0.5,0.8333333333333334,0.5210333333333333,0.25,0.4,3.033333333333333,25.7,,,,2.0,,1.0,,,,,,2.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.4183,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1718-203141,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Paul Pierce, Mirza Teletovic","Williams, Blatche, Anderson, Pierce, Teletovic",101114-101154-101187-1718-203141,BKN,260.0,1,5.0,8.0,8.0,,16.0,1.0,11.0,,,3.0,3.0,4.0,2.0,2.0,,,,,,9.0,,,,0.6875,,0.75,0.75,1.0,88.61538461538463,,11.875,20.625,11.75,20.625,,,4.0,,1.0,3.0,1.0,1.0,,3.0,2.0,4.0,3.0,6.0,,4.0,3.0,,2.0,,6.0,,,,1.0,1.0,2.0,,,,1.0,,,,,,0.5,0.7142857142857143,0.42857142857142855,,1.0,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.8571428571428571,0.5726928571428571,0.125,0.2,1.65,26.833333333333332,,,,2.0,,,6.0,2.0,,,,2.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,2.0,,2.0,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,0.6693,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1718-203486,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Paul Pierce, Mason Plumlee","Williams, Blatche, Anderson, Pierce, Plumlee",101114-101154-101187-1718-203486,BKN,147.0,2,5.0,5.0,6.0,4.0,11.0,2.0,9.0,,7.0,1.0,3.0,3.0,3.0,4.0,,,,,,9.0,7.0,4.0,,0.75,0.875,1.0,1.0,,107.75510204081633,,13.4,13.333333333333334,13.4,13.333333333333334,0.7777777777777778,0.8,2.0,5.0,2.0,3.0,,,,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,,,,,3.0,,1.0,,2.0,,,,0.5,0.5,0.6666666666666666,0.875,0.25,1.0,,1.0,1.0,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,0.25,1.0,0.51705,0.3333333333333333,0.4,2.733333333333333,24.9,3.0,,,1.0,2.0,3.0,3.0,1.0,,,,1.0,,1.0,1.0,1.0,0.6666666666666666,0.875,,,,,0.75,0.51705,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1718-2207,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Paul Pierce, Joe Johnson","Williams, Blatche, Anderson, Pierce, Johnson",101114-101154-101187-1718-2207,BKN,1699.0,12,-4.0,55.0,54.0,13.0,109.0,8.0,64.0,3.0,17.0,8.0,15.0,19.0,9.0,11.0,2.0,2.0,1.0,2.0,1.0,58.0,17.0,13.0,2.0,0.6153846153846154,0.6538461538461539,0.5333333333333333,0.6190476190476191,0.42857142857142855,92.38375515008829,0.5,15.909090909090908,15.25925925925926,15.545454545454545,14.537037037037036,0.265625,0.23636363636363636,28.0,19.0,7.0,11.0,4.0,7.0,10.0,12.0,16.0,28.0,19.0,68.0,14.0,18.0,12.0,7.0,13.0,3.0,32.0,5.0,4.0,2.0,4.0,6.0,16.0,,1.0,,4.0,,,,0.4375,0.4666666666666667,0.5714285714285714,0.5957446808510638,0.40425531914893614,0.8333333333333334,0.4,1.0,0.75,1.0,0.23404255319148937,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.14893617021276595,0.5714285714285714,0.6666666666666666,0.2127659574468085,0.2553191489361702,0.6382978723404256,0.5208117021276596,0.08,0.12903225806451613,9.092857142857143,24.468421052631577,2.0,3.0,7.0,8.0,4.0,7.0,18.0,6.0,3.0,,1.0,8.0,1.0,0.75,0.42105263157894735,0.42105263157894735,0.5714285714285714,0.6363636363636364,0.14893617021276595,0.42857142857142855,0.42857142857142855,1.0,0.18181818181818182,0.47219090909090916,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,4.0,,,3.0,3.0,6.0,2.0,3.0,1.0,4.0,,2.0,1.0,1.0,1.0,0.08333333333333333,0.17391304347826086,,,0.6,,,0.4035,0.09375,2.0,2.0,4.0,2.0,4.0,2.0,0.5,1.0,1.0,0.36363636363636365,0.5,5.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.14285714285714285,0.1,0.2727272727272727,0.3333333333333333,0.2857142857142857,0.25,0.25,0.5,0.5555555555555556,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1718-2733,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Paul Pierce, Shaun Livingston","Williams, Blatche, Anderson, Pierce, Livingston",101114-101154-101187-1718-2733,BKN,201.0,1,,6.0,7.0,,13.0,2.0,7.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,,1.0,0.5,0.5,1.0,1.0,1.0,93.13432835820895,1.0,15.5,15.428571428571429,15.5,15.428571428571429,0.14285714285714285,,3.0,2.0,,,1.0,2.0,,2.0,1.0,2.0,3.0,7.0,,2.0,2.0,,1.0,,3.0,,1.0,,,,2.0,,,,1.0,,,,,,0.5,0.5,0.6,,1.0,,,,,,,,0.4,0.5,0.5,,0.4,0.6,0.49257,0.16666666666666666,0.3333333333333333,6.05,24.46666666666667,,,1.0,1.0,,,3.0,1.0,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,0.2,,,,,,1.0,,1.0,,,,,,,0.5,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1891-1905,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Jason Terry, Andrei Kirilenko","Williams, Blatche, Anderson, Terry, Kirilenko",101114-101154-101187-1891-1905,BKN,42.0,1,-2.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,68.57142857142857,,24.0,18.0,22.0,18.0,,1.0,1.0,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5865,,,1.9,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,0.5865,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
101114-101154-101187-1891-201572,1610612751,"Deron Williams, Andray Blatche, Alan Anderson, Jason Terry, Brook Lopez","Williams, Blatche, Anderson, Terry, Lopez",101114-101154-101187-1891-201572,BKN,234.0,1,-1.0,7.0,8.0,,15.0,1.0,6.0,,,3.0,4.0,6.0,3.0,2.0,,,,,,4.0,,,,0.42857142857142855,,0.5,0.5714285714285714,1.0,92.3076923076923,,14.142857142857142,16.875,13.0,16.5,,,4.0,,,,1.0,3.0,1.0,1.0,1.0,4.0,2.0,7.0,2.0,,1.0,1.0,2.0,,5.0,1.0,,,2.0,2.0,3.0,1.0,,,1.0,,,,1.0,1.0,0.25,0.4166666666666667,0.3333333333333333,1.0,0.4,,1.0,,,,,,0.5,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.46094166666666664,0.14285714285714285,0.2,11.0,23.9,,,1.0,1.0,,,3.0,1.0,,,,2.0,,1.0,0.5,0.5,,,0.16666666666666666,,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,1.0,2.0,2.0,,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,,,1.0,,,0.3755,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.25,0.3333333333333333,,,0.5,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,False
