EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,HeaveAttempts,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyFG2A,ShortMidRangeAssists,Offensive Fouls,ShortMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,LongMidRangePctBlocked,SecondChanceCorner3Frequency,Technical Free Throw Trips,PenaltyAtRimFGM,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls,Blocked3s,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,Arc3PctBlocked,3SecondViolations,SecondChanceArc3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedArc3,team_id,year,season,team_vs
101127-101139-203079-203461-2760,1610612739,"Jarrett Jack, CJ Miles, Dion Waiters, Anthony Bennett, Anderson Varejao","Jack, Miles, Waiters, Bennett, Varejao",101127-101139-203079-203461-2760,CLE,169.0,2,5.0,5.0,10.0,1.0,2.0,6.0,1.0,1.0,,85.20710059171597,16.0,3.0,1.0,5.0,,,2.0,1.0,,3.0,7.0,1.0,6.0,5.0,,4.0,,1.0,,,,1.0,,,,1.0,2.0,,,0.42857142857142855,0.375,0.375,0.125,,17.8,16.2,16.0,0.25,,,0.125,,0.625,0.52364375,5.228571428571429,25.0,,3.0,3.0,4.0,2.0,3.0,,1.0,,2.0,3.0,4.0,2.0,,1.0,1.0,1.0,,2.0,4.0,1.0,,4.0,1.0,,,,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,,,,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.75,0.75,0.3333333333333333,0.125,,,,0.75,0.6666666666666666,,0.6266875,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-101139-203079-203521-2760,1610612739,"Jarrett Jack, CJ Miles, Dion Waiters, Matthew Dellavedova, Anderson Varejao","Jack, Miles, Waiters, Dellavedova, Varejao",101127-101139-203079-203521-2760,CLE,344.0,4,12.0,4.0,26.0,4.0,5.0,8.0,1.0,1.0,1.0,108.83720930232558,15.083333333333334,6.0,5.0,14.0,9.0,,1.0,2.0,1.0,3.0,9.0,2.0,14.0,9.0,1.0,4.0,,1.0,,1.0,,1.0,1.0,5.0,1.0,6.0,14.0,9.0,1.0,0.3333333333333333,0.2727272727272727,0.4375,0.18181818181818182,1.0,11.642857142857142,11.214285714285714,15.083333333333334,0.09090909090909091,,,0.18181818181818182,0.125,0.8181818181818182,0.5266272727272727,5.199999999999999,25.0,0.6428571428571429,3.0,3.0,7.0,,1.0,,1.0,8.0,,1.0,,2.0,,1.0,1.0,1.0,,2.0,3.0,1.0,,3.0,,,,10.0,2.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,1.0,0.375,0.75,,1.0,1.0,0.6363636363636364,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.09090909090909091,,,,0.5,,,0.5515,0.15384615384615385,0.18181818181818182,,7.0,,,,0.5294125,6.0,,,,,,,1.0,,,,1.0,,2.0,,5.0,9.0,,,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,3.0,,,,9.0,3.0,,,,,,0.2857142857142857,0.25,0.4090909090909091,,,,,,1.0,,,,,,,,,,,0.5,,0.75,,,,,0.6428571428571429,,,,1.0,,,,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-101139-203092-203461-203521,1610612739,"Jarrett Jack, CJ Miles, Tyler Zeller, Anthony Bennett, Matthew Dellavedova","Jack, Miles, Zeller, Bennett, Dellavedova",101127-101139-203092-203461-203521,CLE,48.0,1,2.0,,3.0,,,,,,,90.0,13.0,1.0,-4.0,1.0,,,,,,,1.0,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,22.0,22.0,13.0,,,,,,,0.4112,18.4,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-101139-203092-203521-2760,1610612739,"Jarrett Jack, CJ Miles, Tyler Zeller, Matthew Dellavedova, Anderson Varejao","Jack, Miles, Zeller, Dellavedova, Varejao",101127-101139-203092-203521-2760,CLE,21.0,1,1.0,,1.0,,1.0,1.0,,1.0,,68.57142857142857,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-101139-203156-203461-203521,1610612739,"Jarrett Jack, CJ Miles, Henry Sims, Anthony Bennett, Matthew Dellavedova","Jack, Miles, Sims, Bennett, Dellavedova",101127-101139-203156-203461-203521,CLE,503.0,2,16.0,6.0,32.0,4.0,7.0,10.0,0.5714285714285714,0.7,0.5,91.610337972167,17.25,8.0,2.0,16.0,6.0,1.0,1.0,3.0,1.0,4.0,8.0,6.0,19.0,17.0,1.0,4.0,,1.0,,1.0,1.0,2.0,1.0,3.0,,4.0,16.0,6.0,1.0,0.5,0.5,0.5588235294117647,0.42857142857142855,0.5,14.1875,13.875,16.5,0.07142857142857142,1.0,1.0,0.21428571428571427,0.2,0.6428571428571429,0.5058964285714286,11.4625,24.45,0.375,2.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,1.0,2.0,3.0,4.0,,2.0,4.0,,1.0,10.0,2.0,3.0,,3.0,1.0,,,6.0,3.0,2.0,1.0,1.0,2.0,0.5,0.6666666666666666,0.5,0.5,0.5,,,,0.5,1.0,0.375,1.0,,0.3333333333333333,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.2857142857142857,0.25,0.25,1.0,1.0,0.5,,0.6007,0.17647058823529413,0.2727272727272727,0.15789473684210525,4.0,1.0,1.0,1.0,0.42662000000000005,1.0,1.0,3.0,,,1.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,9.0,6.0,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,9.0,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5,0.7,0.75,,0.25,0.3333333333333333,,0.5,1.0,1.0,,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.2,,,1.0,0.3333333333333333,0.47368421052631576,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-101139-203156-203521-2760,1610612739,"Jarrett Jack, CJ Miles, Henry Sims, Matthew Dellavedova, Anderson Varejao","Jack, Miles, Sims, Dellavedova, Varejao",101127-101139-203156-203521-2760,CLE,252.0,1,8.0,4.0,15.0,2.0,3.0,5.0,0.6666666666666666,0.75,1.0,85.71428571428571,16.125,4.0,-3.0,7.0,1.0,1.0,1.0,,,1.0,5.0,1.0,5.0,8.0,1.0,2.0,,,,1.0,1.0,2.0,,3.0,,3.0,5.0,1.0,,0.2,0.4166666666666667,0.35714285714285715,0.16666666666666666,0.5,17.571428571428573,15.857142857142858,14.625,0.16666666666666666,1.0,1.0,,,0.3333333333333333,0.46984166666666666,13.24,22.9,0.14285714285714285,2.0,,1.0,,,,3.0,,,1.0,,,,,1.0,,,3.0,2.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,0.5,1.0,0.5,,,,,0.16666666666666666,,,,0.5,,,,,,,0.4477,0.14285714285714285,0.16666666666666666,,,,,,0.52035,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,3.0,3.0,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,1.0,,3.0,,1.0,1.0,,1.0,1.0,,1.5,1.5,,,0.6666666666666666,,,1.0,1.0,,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-201150-202087-202681-202684,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Kyrie Irving, Tristan Thompson","Jack, Hawes, Gee, Irving, Thompson",101127-201150-202087-202681-202684,CLE,345.0,1,12.0,2.0,22.0,1.0,2.0,5.0,0.16666666666666666,0.16666666666666666,,91.82608695652173,14.75,6.0,-5.0,10.0,2.0,1.0,2.0,3.0,1.0,5.0,8.0,3.0,16.0,21.0,1.0,4.0,,,,,,,,1.0,,2.0,11.0,2.0,,0.625,0.5909090909090909,0.6153846153846154,0.2727272727272727,,16.8,15.8,13.333333333333334,0.18181818181818182,0.5,0.5,0.2727272727272727,0.5,0.8181818181818182,0.5878,2.575,25.766666666666666,0.2,3.0,4.0,6.0,1.0,2.0,,,3.0,1.0,2.0,5.0,6.0,,3.0,4.0,2.0,,9.0,2.0,,1.0,3.0,,,,4.0,2.0,2.0,1.0,1.0,2.0,0.6,0.75,0.5,0.8333333333333334,0.8333333333333334,,,1.0,0.6666666666666666,,0.6,0.5,1.0,0.3333333333333333,,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6666666666666666,0.5,,0.620325,0.15384615384615385,0.2,0.3125,1.0,1.0,,1.0,0.629275,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,,1.0,0.3333333333333333,1.0,,0.3333333333333333,,,0.16666666666666666,,0.5,,0.5,,,,0.4,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,,,,0.3333333333333333,0.0625,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612739,2014,2013-14,False
101127-201150-202087-202681-203092,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Kyrie Irving, Tyler Zeller","Jack, Hawes, Gee, Irving, Zeller",101127-201150-202087-202681-203092,CLE,18.0,1,1.0,1.0,1.0,,,,,,,80.0,18.0,,-2.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-201150-202087-202684-203079,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Tristan Thompson, Dion Waiters","Jack, Hawes, Gee, Thompson, Waiters",101127-201150-202087-202684-203079,CLE,2574.0,5,80.0,10.0,162.0,11.0,25.0,33.0,0.55,0.6486486486486487,0.75,90.62937062937063,15.25,43.0,-42.0,82.0,4.0,2.0,10.0,7.0,2.0,25.0,55.0,13.0,72.0,114.0,2.0,24.0,,3.0,,8.0,4.0,17.0,1.0,19.0,1.0,13.0,66.0,4.0,1.0,0.45454545454545453,0.45588235294117646,0.4863013698630137,0.19117647058823528,0.47058823529411764,16.51219512195122,16.048780487804876,14.675,0.14705882352941177,0.2,0.25,0.10294117647058823,0.6666666666666666,0.6323529411764706,0.5367411764705882,6.749090909090909,25.123076923076926,0.04878048780487805,8.0,17.0,30.0,3.0,6.0,6.0,15.0,10.0,3.0,6.0,6.0,26.0,8.0,13.0,17.0,9.0,2.0,38.0,6.0,13.0,1.0,8.0,9.0,,1.0,13.0,6.0,2.0,2.0,,2.0,0.52,0.5909090909090909,0.5,0.375,0.375,0.14545454545454545,0.2,1.0,0.2,0.7647058823529411,0.20512820512820512,0.23076923076923078,0.25,0.25,0.6666666666666666,0.4411764705882353,0.5666666666666667,0.7083333333333334,0.5294117647058824,0.22058823529411764,0.4,0.4,0.3333333333333333,0.75,0.5,,0.592125,0.0958904109589041,0.1,0.08333333333333333,1.0,2.0,4.0,1.0,0.41445,,3.0,6.0,,,1.0,,,,4.0,,2.0,,1.0,,1.0,3.0,12.0,,6.0,7.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,,7.0,,2.0,1.0,1.0,,,2.0,2.0,3.0,,1.0,0.3076923076923077,,,0.3076923076923077,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2222222222222222,0.1111111111111111,0.3333333333333333,,0.5,1.0,0.1,1.0,0.08823529411764706,0.5,0.6,1.0,0.14285714285714285,0.14285714285714285,1.0,,,,,,,0.14285714285714285,0.041666666666666664,2.0,1.0,,,,0.25,1.0,,,1.0,,,,,0.07692307692307693,0.16666666666666666,,,,,,,,,,1.0,0.07692307692307693,1.0,1.0,,1610612739,2014,2013-14,False
101127-201150-202087-202684-203521,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Tristan Thompson, Matthew Dellavedova","Jack, Hawes, Gee, Thompson, Dellavedova",101127-201150-202087-202684-203521,CLE,101.0,2,6.0,6.0,12.0,,1.0,1.0,,,,171.0891089108911,6.333333333333333,2.0,3.0,6.0,3.0,1.0,1.0,3.0,,2.0,2.0,4.0,13.0,10.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,3.0,,,13.0,3.0,3.0,1.0,1.0833333333333333,1.0833333333333333,0.6666666666666666,1.0,10.5,10.5,6.333333333333333,0.16666666666666666,1.0,1.0,0.5,,0.8333333333333334,0.4850916666666667,5.9,24.85,0.5,,1.0,1.0,,,,,,,,,2.0,,1.0,3.0,1.0,,8.0,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,0.5709333333333334,1.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,,,,2.0,1.0,,7.0,6.0,3.0,,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,7.0,,0.6666666666666666,0.75,,1.0,0.75,1.0,1.1666666666666667,1.1666666666666667,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,0.5384615384615384,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-201150-202087-202684-2736,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Tristan Thompson, Luol Deng","Jack, Hawes, Gee, Thompson, Deng",101127-201150-202087-202684-2736,CLE,56.0,1,2.0,,5.0,,,,,,,128.57142857142856,6.0,1.0,-3.0,3.0,,,,1.0,,,,1.0,2.0,5.0,,,,,,1.0,,1.0,,2.0,,2.0,2.0,,,,,0.5,1.0,1.0,14.666666666666666,14.666666666666666,6.0,,,,1.0,,1.0,0.4008,,25.8,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-201150-202087-203079-2760,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Dion Waiters, Anderson Varejao","Jack, Hawes, Gee, Waiters, Varejao",101127-201150-202087-203079-2760,CLE,533.0,2,16.0,9.0,31.0,4.0,8.0,9.0,0.4444444444444444,0.5714285714285714,,83.75234521575986,18.75,9.0,-5.0,15.0,,1.0,2.0,2.0,,4.0,11.0,4.0,11.0,16.0,,,,,,1.0,1.0,1.0,,3.0,,,11.0,,2.0,0.36363636363636365,0.36666666666666664,0.36666666666666664,0.26666666666666666,1.0,15.533333333333333,14.6,16.4375,0.13333333333333333,0.5,0.5,0.13333333333333333,,0.7333333333333333,0.5555466666666666,6.509090909090909,25.025,,1.0,3.0,7.0,,1.0,,2.0,,,1.0,,8.0,3.0,4.0,5.0,3.0,,11.0,1.0,4.0,,1.0,,,,,,2.0,2.0,,2.0,1.0,1.0,,,,0.2727272727272727,0.42857142857142855,,0.14285714285714285,0.8,0.1,0.25,,1.0,0.5,0.4666666666666667,0.42857142857142855,0.75,1.0,0.13333333333333333,,,,1.0,,,0.7167,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,3.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,0.25,,,0.25,,,,,,,,,0.4,1.0,,0.5,0.13333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-201150-202087-203461-203521,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Anthony Bennett, Matthew Dellavedova","Jack, Hawes, Gee, Bennett, Dellavedova",101127-201150-202087-203461-203521,CLE,685.0,2,21.0,3.0,43.0,7.0,9.0,12.0,0.7777777777777778,0.8181818181818182,0.6666666666666666,90.39416058394161,16.428571428571427,11.0,-3.0,22.0,3.0,4.0,8.0,7.0,1.0,8.0,14.0,7.0,18.0,21.0,1.0,8.0,,1.0,1.0,1.0,1.0,2.0,,3.0,,3.0,14.0,3.0,,0.5714285714285714,0.38095238095238093,0.391304347826087,0.3333333333333333,0.5,15.454545454545455,14.863636363636363,16.142857142857142,0.38095238095238093,0.5,0.5,0.3333333333333333,0.5,0.5714285714285714,0.5016499999999999,6.685714285714285,24.97142857142857,0.13636363636363635,3.0,4.0,5.0,1.0,1.0,,1.0,2.0,2.0,3.0,4.0,8.0,,4.0,4.0,3.0,,8.0,2.0,2.0,,3.0,1.0,,1.0,4.0,2.0,,,,,0.5,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.4,1.0,0.25,1.0,0.25,1.0,1.0,0.23809523809523808,0.8,0.8,0.75,0.047619047619047616,,,,0.3333333333333333,1.0,,0.53845,0.08695652173913043,0.125,0.2222222222222222,1.0,1.0,,0.25,0.351025,,,,,,,,,,,,,,,,,,,,2.0,7.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,,0.14285714285714285,,0.5,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-201150-202087-203521-2736,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Matthew Dellavedova, Luol Deng","Jack, Hawes, Gee, Dellavedova, Deng",101127-201150-202087-203521-2736,CLE,2.0,1,1.0,1.0,1.0,,,,,,,720.0,2.0,,-3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-201150-202087-203521-2760,1610612739,"Jarrett Jack, Spencer Hawes, Alonzo Gee, Matthew Dellavedova, Anderson Varejao","Jack, Hawes, Gee, Dellavedova, Varejao",101127-201150-202087-203521-2760,CLE,764.0,4,25.0,12.0,49.0,5.0,8.0,9.0,0.8333333333333334,0.8,,92.35602094240838,16.88,13.0,-1.0,24.0,2.0,4.0,6.0,5.0,3.0,8.0,16.0,7.0,25.0,26.0,3.0,4.0,1.0,2.0,2.0,1.0,,2.0,,3.0,1.0,3.0,25.0,2.0,1.0,0.5,0.4782608695652174,0.5,0.30434782608695654,0.5,14.25,14.125,15.8,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.21739130434782608,1.0,0.5217391304347826,0.46197272727272726,8.70625,29.014285714285712,0.08333333333333333,1.0,2.0,5.0,,1.0,2.0,5.0,3.0,,1.0,,12.0,1.0,6.0,8.0,2.0,2.0,18.0,1.0,3.0,,1.0,1.0,,,5.0,3.0,1.0,1.0,,1.0,0.75,0.75,,,,0.0625,0.2,,0.125,0.75,0.09090909090909091,,,1.0,0.5,0.21739130434782608,0.4,0.5,1.0,0.21739130434782608,0.4,0.4,1.0,1.0,,,0.5346,0.12,0.16666666666666666,,,2.0,,0.5,0.4905,,1.0,2.0,,,1.0,,,1.0,2.0,,,,,1.0,,3.0,6.0,,,4.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,3.0,,1.0,0.2857142857142857,,0.3333333333333333,0.3333333333333333,,0.5,0.5,,,0.3333333333333333,,,0.8,1.0,,,0.08695652173913043,0.5,0.5,1.0,0.2,0.2,1.0,,,,,,0.3333333333333333,0.25,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
101127-201150-202681-202684-203079,1610612739,"Jarrett Jack, Spencer Hawes, Kyrie Irving, Tristan Thompson, Dion Waiters","Jack, Hawes, Irving, Thompson, Waiters",101127-201150-202681-202684-203079,CLE,584.0,6,20.0,4.0,40.0,2.0,6.0,7.0,0.5,0.6666666666666666,0.5,98.63013698630138,14.85,10.0,-15.0,20.0,3.0,,1.0,4.0,1.0,6.0,12.0,4.0,15.0,30.0,1.0,4.0,,1.0,,2.0,1.0,4.0,,4.0,1.0,3.0,13.0,3.0,1.0,0.5,0.375,0.4411764705882353,0.25,0.5,14.35,14.15,13.95,0.0625,,,0.25,0.3333333333333333,0.625,0.547140625,9.041666666666666,26.2,0.15,1.0,4.0,6.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,8.0,1.0,4.0,4.0,3.0,1.0,8.0,1.0,4.0,,1.0,2.0,1.0,,3.0,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.08333333333333333,0.16666666666666666,,0.16666666666666666,0.8,0.1,,,,0.8,0.375,0.6666666666666666,0.8,0.75,0.3125,0.4,0.4,0.5,1.0,1.0,1.0,0.6413,0.11764705882352941,0.15384615384615385,0.13333333333333333,2.0,,,,0.46035000000000004,,,,,,,,,,,,,,2.0,,,4.0,,,,4.0,,,,,,,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,,,4.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,,0.26666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,False
