EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGA,PenaltyFG2A,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,LongMidRangeFGA,SecondChanceFG2A,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LostBallTurnovers,DefensiveGoaltends,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Offensive Fouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Loose Ball Fouls Drawn,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceFtPoints,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,Corner3FGM,PenaltyCorner3FGA,PenaltyFG2M,Corner3Assists,SelfOReb,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,FTDefRebounds,DefFTReboundPct,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Travels,Charge Fouls,Charge Fouls Drawn,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101108-1626164-1626166-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Deandre Ayton, Cameron Johnson","Paul, Booker, Payne, Ayton, Johnson",101108-1626164-1626166-1629028-1629661,PHX,156.0,2,3.0,-3.0,3.0,5.0,8.0,,1.0,1.0,2.0,,1.0,1.0,3.0,,1.0,2.0,5.0,2.0,,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,,,0.3333333333333333,0.25,0.25,0.25,1.0,1.0,1.0,73.84615384615384,27.666666666666668,14.6,27.666666666666668,14.6,0.25,,,,0.5,0.5,0.5,0.25,,,,0.5,,0.4392625,6.8,25.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,0.5,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1626166-1629661-203109,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Cameron Johnson, Jae Crowder","Paul, Booker, Payne, Johnson, Crowder",101108-1626164-1626166-1629661-203109,PHX,15.0,1,,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,192.0,2.0,13.0,2.0,13.0,,,,,,,,1.0,,,,1.0,,0.2604,,27.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.2604,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1627846-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Abdel Nader, Deandre Ayton, Cameron Johnson","Paul, Booker, Nader, Ayton, Johnson",101108-1626164-1627846-1629028-1629661,PHX,144.0,2,2.0,-1.0,4.0,4.0,8.0,,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,0.1,0.6666666666666666,,0.5,,80.0,18.75,17.25,18.25,17.25,,,,,0.3333333333333333,,,0.3333333333333333,,,,0.6666666666666666,,0.5041166666666667,6.0,25.0,2.0,2.0,1.0,,,,,1.0,,,,,,2.0,,,0.3333333333333333,,,,0.4842,0.5,,,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,,3.0,4.0,2.0,,,0.5,,,0.5,1.0,1.0,,,,,0.4,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1628969-1629028,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Deandre Ayton","Paul, Booker, Craig, Bridges, Ayton",101108-1626164-1628470-1628969-1629028,PHX,858.0,6,14.0,-14.0,30.0,27.0,57.0,3.0,7.0,1.0,6.0,1.0,6.0,5.0,17.0,2.0,10.0,22.0,36.0,6.0,4.0,3.0,6.0,1.0,3.0,1.0,4.0,,2.0,9.0,4.0,7.0,9.0,2.0,1.0,2.0,4.0,22.0,0.6,0.6,0.5,0.2,0.2,0.29411764705882354,0.2962962962962963,0.35,0.37037037037037035,0.4444444444444444,0.5833333333333334,0.5,95.66433566433565,16.7,13.222222222222221,15.966666666666667,12.62962962962963,0.25925925925925924,0.42857142857142855,0.5,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.16666666666666666,,0.6296296296296297,0.16666666666666666,0.4938425925925926,8.08235294117647,25.05,9.0,,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,,9.0,1.0,0.16666666666666666,0.1,0.25,1.0,0.125,0.48188125,0.3,4.0,2.0,3.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.5,,1.0,0.14814814814814814,0.444,1.0,1.0,6.0,,1.0,,3.0,1.0,,,,,8.0,8.0,2.0,,,,0.058823529411764705,0.14285714285714285,,,1.0,0.25,0.25,,0.3333333333333333,0.07142857142857142,0.1111111111111111,,4.0,1.0,,1.0,,0.14814814814814814,,,,,,,,,,,3.0,4.0,0.375,,4.0,8.0,8.0,0.35,0.36363636363636365,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.25,0.3333333333333333,0.05263157894736842,0.25,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1628969-1629661,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Cameron Johnson","Paul, Booker, Craig, Bridges, Johnson",101108-1626164-1628470-1628969-1629661,PHX,136.0,2,2.0,2.0,4.0,4.0,8.0,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,3.0,7.0,5.0,2.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,,,,1.0,5.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.7,0.75,1.0,1.0,1.0,84.70588235294117,15.25,18.75,14.5,18.75,0.25,1.0,1.0,1.0,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.50415,2.6,27.099999999999998,2.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,0.5,,,0.3333333333333333,0.5146000000000001,0.5,,1.0,,,,,,,,,,,,,,,2.0,1.0,,2.0,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,0.5,0.5,,,,,,0.2,0.5,0.2857142857142857,,,,,,,1.0,1.0,,,1.0,1.0,,,,,2.0,2.0,0.6666666666666666,,,5.0,5.0,0.8333333333333334,0.7142857142857143,,,1.0,,,,,,,,1.0,0.8333333333333334,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1628969-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Jae Crowder","Paul, Booker, Craig, Bridges, Crowder",101108-1626164-1628470-1628969-203109,PHX,108.0,3,2.0,-10.0,2.0,6.0,8.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,12.0,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,,1.0,,106.66666666666666,8.0,15.333333333333334,8.0,15.333333333333334,0.5,1.0,1.0,1.0,,,,0.5,,,,1.0,,0.467125,3.7,25.9,2.0,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,0.5,0.467125,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,2.0,2.0,0.5,1.0,,,1.0,,,,,,,,1.0,0.5,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1628969-203967,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Dario Saric","Paul, Booker, Craig, Bridges, Saric",101108-1626164-1628470-1628969-203967,PHX,356.0,4,6.0,,11.0,10.0,21.0,1.0,3.0,2.0,2.0,,2.0,3.0,6.0,,4.0,8.0,8.0,4.0,2.0,,2.0,,2.0,,2.0,,1.0,4.0,3.0,5.0,6.0,2.0,1.0,,1.0,8.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.3,0.36363636363636365,0.4,0.75,0.7142857142857143,1.0,84.9438202247191,15.636363636363637,18.4,15.636363636363637,18.0,0.3,0.3333333333333333,0.5,1.0,0.2,1.0,1.0,0.2,,,,0.7,,0.5163599999999999,8.316666666666666,24.9,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.5,0.3333333333333333,0.14285714285714285,0.5,0.5,,,,1.0,,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.1,,,,2.0,,,,,1.0,,,,1.0,2.0,3.0,2.0,,,,0.16666666666666666,0.3333333333333333,,,0.5,,,,,0.18181818181818182,0.2857142857142857,,2.0,1.0,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Deandre Ayton, Cameron Johnson","Paul, Booker, Craig, Ayton, Johnson",101108-1626164-1628470-1629028-1629661,PHX,389.0,4,6.0,11.0,13.0,13.0,26.0,4.0,4.0,2.0,4.0,2.0,3.0,6.0,8.0,2.0,4.0,22.0,11.0,4.0,8.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,5.0,6.0,7.0,1.0,1.0,1.0,4.0,20.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.7857142857142857,0.3333333333333333,0.7142857142857143,0.7142857142857143,,96.24678663239075,14.538461538461538,15.384615384615385,13.923076923076923,15.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5399958333333333,5.3875,24.725,6.0,10.0,1.0,3.0,3.0,,,1.0,,,,,,6.0,,,0.25,,,0.6,0.59371,0.46153846153846156,,1.0,,,,,,,0.5,1.0,,,,,,,4.0,1.0,,2.0,,,,1.0,,,3.0,4.0,1.0,1.0,1.0,1.0,,,0.5,,,,,,,0.07692307692307693,0.1111111111111111,0.09090909090909091,1.0,,,,1.0,0.08333333333333333,,,,,,,,,,,2.0,2.0,0.4,,2.0,14.0,14.0,1.1666666666666667,0.6363636363636364,,,3.0,,,1.0,,1.0,,1.0,1.0,1.2,,,,,,,3.0,2.0,2.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1629028-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Deandre Ayton, Jae Crowder","Paul, Booker, Craig, Ayton, Crowder",101108-1626164-1628470-1629028-203109,PHX,383.0,2,6.0,-3.0,10.0,10.0,20.0,,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,14.0,17.0,,4.0,6.0,4.0,2.0,,2.0,2.0,2.0,,6.0,,3.0,4.0,,,1.0,1.0,14.0,,,1.0,0.4,0.4,0.5,0.5555555555555556,0.6363636363636364,0.5555555555555556,,0.3333333333333333,,75.19582245430809,18.4,19.9,17.3,18.2,0.1111111111111111,,,,0.2222222222222222,0.5,1.0,0.4444444444444444,0.5,0.5,1.0,0.6666666666666666,0.5,0.4683611111111111,8.7,25.919999999999998,2.0,2.0,1.0,,,,,1.0,,,,,,2.0,,,0.2,,,,0.441675,0.2,1.0,1.0,2.0,,,,,0.5,,,,,0.1111111111111111,,1.0,,4.0,,,,,1.0,,1.0,,,3.0,5.0,3.0,,,,0.25,,0.3333333333333333,,0.5,1.0,1.0,,,0.2727272727272727,0.5,,1.0,,,1.0,1.0,0.1111111111111111,,,,,,,,0.5,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1629661-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Cameron Johnson, Jae Crowder","Paul, Booker, Craig, Johnson, Crowder",101108-1626164-1628470-1629661-203109,PHX,285.0,1,5.0,,8.0,8.0,16.0,4.0,4.0,,1.0,1.0,3.0,4.0,6.0,1.0,3.0,12.0,12.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,4.0,,,1.0,1.0,12.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,,80.84210526315789,18.625,17.0,18.0,16.625,0.4444444444444444,1.0,1.0,0.5,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.3333333333333333,0.5505833333333334,5.75,27.900000000000002,1.0,1.0,,,,,1.0,2.0,,,,,,1.0,,0.5,0.5,,,,,0.125,1.0,,1.0,,,,,0.5,1.0,,,,0.1111111111111111,0.53955,,1.0,1.0,,1.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,0.5,0.5,0.5,,,,1.0,0.1111111111111111,0.16666666666666666,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1629661-203967,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Cameron Johnson, Dario Saric","Paul, Booker, Craig, Johnson, Saric",101108-1626164-1628470-1629661-203967,PHX,631.0,4,11.0,-2.0,21.0,20.0,41.0,4.0,5.0,,1.0,2.0,4.0,4.0,8.0,5.0,8.0,25.0,27.0,4.0,4.0,12.0,2.0,1.0,2.0,4.0,6.0,2.0,2.0,16.0,5.0,7.0,7.0,1.0,,3.0,6.0,25.0,0.5,0.5,0.8,0.625,0.5714285714285714,0.5,0.71875,0.78125,0.5,0.8333333333333334,0.7,,93.56576862123613,16.428571428571427,14.3,16.428571428571427,14.15,0.3125,0.8,0.8,0.5,0.0625,,,0.25,0.5,0.5,1.0,0.8125,0.5,0.5407766666666666,6.675,27.2875,4.0,3.0,,,,,,,3.0,2.0,5.0,,1.0,4.0,0.6,,,,,,0.5388,0.19047619047619047,2.0,,2.0,,,,,0.5,1.0,0.6666666666666666,,,0.125,,,,2.0,,,,3.0,1.0,,,1.0,2.0,6.0,2.0,1.0,,,,0.125,,,,0.6666666666666666,,,,,0.125,0.125,,4.0,1.0,1.0,1.0,,0.25,,,1.0,,,,1.0,1.0,,,2.0,3.0,0.6666666666666666,,,6.0,6.0,1.0,0.24,3.0,1.0,,2.0,,,,,,,,1.0,,,0.75,0.75,0.6666666666666666,0.3333333333333333,,1.0,2.0,0.6666666666666666,,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628969-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Deandre Ayton, Cameron Johnson","Paul, Booker, Bridges, Ayton, Johnson",101108-1626164-1628969-1629028-1629661,PHX,1912.0,14,32.0,7.0,60.0,56.0,116.0,15.0,25.0,6.0,11.0,4.0,22.0,22.0,37.0,5.0,23.0,65.0,58.0,14.0,30.0,15.0,22.0,4.0,7.0,5.0,12.0,4.0,6.0,29.0,14.0,23.0,33.0,7.0,4.0,4.0,13.0,50.0,0.3181818181818182,0.3888888888888889,1.0,0.21739130434782608,0.21739130434782608,0.5945945945945946,0.49166666666666664,0.5078125,0.38333333333333336,0.7,0.7,0.5,87.36401673640167,14.5,18.607142857142858,13.383333333333333,17.517857142857142,0.4166666666666667,0.6,0.7142857142857143,0.4,0.18333333333333332,0.5454545454545454,0.5454545454545454,0.36666666666666664,0.18181818181818182,0.18181818181818182,1.0,0.8,0.18181818181818182,0.5368141666666666,4.6,25.86521739130435,9.0,4.0,12.0,1.0,2.0,1.0,6.0,10.0,3.0,1.0,5.0,1.0,1.0,9.0,0.6,0.42857142857142855,0.3125,0.4444444444444444,0.16666666666666666,0.14285714285714285,0.5084214285714286,0.15,1.0,8.0,7.0,4.0,2.0,5.0,2.0,0.7,1.0,0.6,1.0,0.4,0.016666666666666666,0.6352666666666666,1.0,2.0,6.0,5.0,2.0,15.0,,4.0,,4.0,1.0,2.0,8.0,9.0,4.0,0.625,0.65,0.6818181818181818,0.10810810810810811,0.16,0.2222222222222222,0.2222222222222222,0.6666666666666666,1.0,1.0,,0.2,0.06349206349206349,0.1,0.23076923076923078,1.0,3.0,,1.0,,0.016666666666666666,5.0,7.0,2.0,,0.7,0.7142857142857143,1.0,,0.4,,4.0,5.0,0.5714285714285714,2.0,1.0,12.0,12.0,0.75,0.18461538461538463,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.7857142857142857,,0.03571428571428571,1.0,1.0,1.0,0.14285714285714285,1.0,2.0,3.0,0.6,0.2,1.0,0.5,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,8.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628969-1629028-203109,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Deandre Ayton, Jae Crowder","Paul, Booker, Bridges, Ayton, Crowder",101108-1626164-1628969-1629028-203109,PHX,21531.0,26,359.0,-66.0,711.0,715.0,1426.0,130.0,195.0,54.0,132.0,60.0,175.0,219.0,428.0,74.0,226.0,768.0,834.0,188.0,250.0,168.0,175.0,60.0,94.0,56.0,150.0,42.0,68.0,356.0,148.0,259.0,353.0,49.0,31.0,54.0,124.0,692.0,0.4292237442922374,0.47,0.7567567567567568,0.3274336283185841,0.3274336283185841,0.5116822429906542,0.5045871559633027,0.5363636363636364,0.345565749235474,0.783068783068783,0.7815384615384615,0.8181818181818182,95.37132506618363,14.822784810126583,15.373426573426574,14.316455696202532,14.928671328671328,0.2981651376146789,0.6666666666666666,0.7262569832402235,0.5230769230769231,0.2018348623853211,0.4090909090909091,0.43548387096774194,0.26758409785932724,0.34285714285714286,0.34285714285714286,0.7,0.6437308868501529,0.34285714285714286,0.5208571865443425,7.542757009345793,25.48362831858407,112.0,97.0,75.0,23.0,61.0,18.0,59.0,94.0,52.0,36.0,96.0,8.0,15.0,112.0,0.5416666666666666,0.28502415458937197,0.25977653631284914,0.4461538461538462,0.3333333333333333,0.25555555555555554,0.5011444444444445,0.15752461322081576,101.0,63.0,106.0,25.0,13.0,25.0,15.0,0.7794117647058824,0.7317073170731707,0.7746478873239436,0.7777777777777778,0.6,0.154434250764526,0.578893137254902,35.0,10.0,108.0,31.0,15.0,76.0,54.0,25.0,8.0,34.0,12.0,44.0,134.0,143.0,66.0,0.49206349206349204,0.4358974358974359,0.4523809523809524,0.05841121495327103,0.08205128205128205,0.2251655629139073,0.21929824561403508,0.78,0.3465346534653465,0.35,0.22857142857142856,0.1282051282051282,0.0950354609929078,0.13807531380753138,0.09895833333333333,51.0,18.0,6.0,16.0,0.24324324324324326,0.0779816513761468,25.0,42.0,16.0,3.0,0.5384615384615384,0.5952380952380952,5.0,0.06060606060606061,0.2597402597402597,8.0,22.0,29.0,0.24444444444444444,8.0,32.0,126.0,126.0,0.5779816513761468,0.1640625,14.0,7.0,32.0,14.0,16.0,5.0,2.0,10.0,9.0,9.0,0.5245901639344263,0.5222222222222223,0.15384615384615385,0.04804804804804805,0.27450980392156865,0.27450980392156865,1.0,0.07777777777777778,17.0,9.0,10.0,0.3448275862068966,0.12,0.7391304347826086,0.4090909090909091,11.0,12.0,5.0,1.0,1.0,,,,1.0,0.14285714285714285,0.004405286343612335,1.0,2.0,38.0,,,3.0,0.13333333333333333,0.1,1.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,0.009900990099009901,0.1,0.0641025641025641,0.2,1.0,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628969-1629028-203967,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Deandre Ayton, Dario Saric","Paul, Booker, Bridges, Ayton, Saric",101108-1626164-1628969-1629028-203967,PHX,379.0,1,6.0,7.0,13.0,14.0,27.0,5.0,8.0,2.0,3.0,,1.0,7.0,11.0,,2.0,15.0,8.0,8.0,6.0,,1.0,,4.0,,4.0,,3.0,8.0,2.0,5.0,8.0,4.0,4.0,,3.0,13.0,0.5714285714285714,0.6666666666666666,,,,0.6363636363636364,0.5384615384615384,0.5357142857142857,0.15384615384615385,0.6666666666666666,0.8,1.0,102.58575197889182,12.538461538461538,15.428571428571429,12.384615384615385,15.285714285714286,0.6153846153846154,0.625,0.625,0.6,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.07692307692307693,,,,0.7692307692307693,,0.603176923076923,3.4909090909090907,24.55,9.0,11.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,,2.0,9.0,0.5,0.75,0.5,0.6666666666666666,0.5,0.42857142857142855,0.5882,0.6923076923076923,,3.0,2.0,,,,,1.0,,,,,,0.7356333333333334,,,1.0,1.0,,2.0,,,,,,1.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,0.07142857142857142,0.08333333333333333,0.13333333333333333,1.0,,,,,0.07692307692307693,1.0,3.0,,,1.0,0.3333333333333333,,,1.0,,1.0,2.0,0.14285714285714285,,,10.0,10.0,0.7142857142857143,0.6666666666666666,,1.0,5.0,,2.0,,,,,,1.0,0.7142857142857143,,0.3333333333333333,,,,0.14285714285714285,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
