EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Assisted3sPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,Fg2aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Steals,BadPassSteals,LostBallSteals,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,OffArc3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,2pt And 1 Free Throw Trips,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,Travels,Loose Ball Fouls,BlockedShortMidRange,PenaltyFg3Pct,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,BlockingFouls,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,BlockedLongMidRange,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,team_id,year,season,team_vs
101126-201149-201158-201959-202710,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Taj Gibson, Jimmy Butler","Robinson, Noah, Belinelli, Gibson, Butler",101126-201149-201158-201959-202710,CHI,7512.0,36,125.0,218.0,212.0,430.0,61.0,154.0,82.42811501597444,17.1697247706422,17.778301886792452,16.389908256880734,16.59433962264151,0.30808080808080807,0.5019530303030297,9.775324675324676,51.0,32.0,41.0,63.0,9.0,16.0,30.0,9.0,12.0,35.0,89.0,14.0,44.0,261.0,210.0,14.0,24.0,38.0,114.0,64.0,6.0,35.0,12.0,57.0,69.0,28.0,150.0,12.0,36.0,115.0,15.0,5.0,35.0,49.0,223.0,0.6404494382022472,0.6867469879518072,0.3181818181818182,0.3181818181818182,0.577922077922078,0.5833333333333334,0.5555555555555556,0.5384615384615384,0.5986238532110092,0.6129032258064516,0.2222222222222222,0.42857142857142855,0.4,0.3723404255319149,0.42857142857142855,0.3181818181818182,0.6507936507936508,0.7592592592592593,0.6829268292682927,0.15151515151515152,0.045454545454545456,0.17676767676767677,0.34285714285714286,0.34285714285714286,0.6153846153846154,0.5625,0.5404040404040404,0.34285714285714286,0.5273472222222222,0.14559386973180077,25.29090909090909,22.0,21.0,3.0,6.0,41.0,11.0,15.0,4.0,26.0,62.0,3.0,79.0,44.0,,26.0,22.0,0.7333333333333333,0.5789473684210527,0.6190476190476191,1.0,0.6526315789473685,0.672566371681416,0.5555555555555556,0.3157894736842105,0.5,0.4908763157894737,0.09961685823754789,0.10091743119266056,16.0,32.0,2.0,2.0,36.0,12.0,10.0,9.0,20.0,23.0,14.0,5.0,10.0,20.0,15.0,4.0,42.0,2.0,,0.8571428571428571,0.359375,0.7777777777777778,0.3103448275862069,0.6923076923076923,0.6904761904761905,0.75,1.0,0.5333333333333333,0.5925925925925926,0.5625,0.5245901639344263,0.5245901639344263,0.625,0.8333333333333334,0.07692307692307693,12.0,4.0,3.0,6.0,3.0,,22.0,17.0,22.0,10.0,,,0.07792207792207792,0.14285714285714285,,0.38095238095238093,0.42857142857142855,0.04819277108433735,0.45454545454545453,21.0,12.0,9.0,,24.0,,0.11009174311926606,0.13793103448275862,,10.0,12.0,0.391304347826087,4.0,4.0,4.0,0.21052631578947367,2.0,,,,,2.0,1.0,4.0,4.0,,0.1,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,2.0,1.0,2.0,,,1.0,,0.3333333333333333,,,,1.0,,,,,,1.0,0.3333333333333333,,1.0,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201158-201959-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Taj Gibson, Luol Deng","Robinson, Noah, Belinelli, Gibson, Deng",101126-201149-201158-201959-2736,CHI,5905.0,31,98.0,186.0,177.0,363.0,35.0,127.0,88.52159187129551,15.85483870967742,16.70056497175141,14.946236559139784,15.655367231638419,0.21875,0.501633647798742,7.751181102362205,21.0,31.0,35.0,64.0,10.0,21.0,28.0,6.0,6.0,27.0,57.0,9.0,33.0,179.0,158.0,13.0,25.0,30.0,72.0,42.0,9.0,26.0,6.0,36.0,42.0,24.0,90.0,8.0,33.0,95.0,12.0,8.0,38.0,37.0,149.0,0.631578947368421,0.6792452830188679,0.2727272727272727,0.28125,0.44881889763779526,0.52,0.440625,0.4642857142857143,0.494475138121547,0.5,0.20625,0.3157894736842105,0.38095238095238093,0.34831460674157305,,0.4,0.546875,0.603448275862069,0.6857142857142857,0.175,0.0375,0.16875,0.2222222222222222,0.24,0.75,0.47619047619047616,0.60625,0.23076923076923078,0.5385204545454546,0.16759776536312848,25.772727272727273,61.0,51.0,12.0,19.0,38.0,21.0,38.0,24.0,72.0,49.0,2.0,62.0,51.0,2.0,70.0,60.0,0.5526315789473685,0.48,0.5806451612903226,0.6666666666666666,0.6363636363636364,0.6382978723404256,0.5833333333333334,0.38,0.631578947368421,0.4821857142857143,0.4022346368715084,0.3279569892473118,6.0,16.0,3.0,3.0,18.0,6.0,3.0,3.0,9.0,23.0,11.0,7.0,4.0,26.0,14.0,3.0,48.0,1.0,2.0,0.6666666666666666,0.3382352941176471,0.6470588235294118,0.2631578947368421,0.6470588235294118,0.6666666666666666,0.6923076923076923,0.5,0.21428571428571427,0.2222222222222222,0.5,0.45714285714285713,0.48484848484848486,0.5625,0.5,0.10714285714285714,9.0,1.0,5.0,5.0,8.0,6.0,15.0,10.0,15.0,9.0,4.0,5.0,0.07086614173228346,0.09375,0.05714285714285714,0.3333333333333333,0.4090909090909091,0.01282051282051282,0.6,17.0,11.0,6.0,,18.0,2.0,0.11428571428571428,0.12857142857142856,0.05714285714285714,4.0,8.0,0.4444444444444444,9.0,12.0,5.0,0.18,3.0,1.0,3.0,1.0,2.0,3.0,6.0,2.0,4.0,0.16666666666666666,0.03571428571428571,0.5,0.5,1.0,0.06,0.3333333333333333,0.1111111111111111,,,,,,1.0,8.0,,,2.0,,0.5,,,,1.0,1.0,,2.0,0.06060606060606061,0.07407407407407407,2.0,0.3333333333333333,,1.0,1.0,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201158-202710-2209,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Vladimir Radmanovic","Robinson, Noah, Belinelli, Butler, Radmanovic",101126-201149-201158-202710-2209,CHI,166.0,1,3.0,6.0,6.0,12.0,1.0,3.0,104.09638554216868,15.166666666666666,12.5,15.166666666666666,12.5,0.25,0.4932875,8.0,-2.0,,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,4.0,6.0,,,,2.0,2.0,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,4.0,0.5,0.5,,,0.6666666666666666,,0.5,,0.4,,0.25,1.0,,,,0.25,1.0,1.0,,0.25,,0.25,,,,,0.5,,,,25.8,4.0,,,,,1.0,2.0,,2.0,1.0,,1.0,2.0,,2.0,4.0,0.5,0.5,0.3333333333333333,,1.0,1.0,,,,0.4159,0.5,0.6666666666666666,1.0,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,0.2,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201158-202710-2430,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Carlos Boozer","Robinson, Noah, Belinelli, Butler, Boozer",101126-201149-201158-202710-2430,CHI,3418.0,27,57.0,102.0,104.0,206.0,34.0,84.0,86.78759508484494,17.764705882352942,15.442307692307692,17.11764705882353,14.39423076923077,0.3269230769230769,0.5036490384615384,8.922619047619047,-7.0,18.0,23.0,36.0,11.0,12.0,14.0,5.0,8.0,15.0,35.0,9.0,20.0,110.0,117.0,12.0,16.0,32.0,42.0,28.0,6.0,15.0,8.0,21.0,28.0,12.0,63.0,3.0,20.0,54.0,8.0,3.0,12.0,18.0,78.0,0.6,0.84,0.45,0.45,0.4166666666666667,0.75,0.46634615384615385,0.7894736842105263,0.49107142857142855,0.8,0.19230769230769232,0.6666666666666666,0.3,0.3448275862068966,0.75,0.34615384615384615,0.6388888888888888,0.7419354838709677,0.5217391304347826,0.1346153846153846,0.04807692307692308,0.14423076923076922,0.5333333333333333,0.5714285714285714,0.631578947368421,0.9166666666666666,0.5384615384615384,0.5333333333333333,0.5318875000000001,0.2909090909090909,24.98,25.0,34.0,8.0,11.0,13.0,10.0,19.0,5.0,31.0,23.0,1.0,34.0,19.0,,31.0,25.0,0.5263157894736842,0.5416666666666666,0.5740740740740741,0.3333333333333333,0.6216216216216216,0.6346153846153846,0.5384615384615384,0.4583333333333333,0.7272727272727273,0.5273229166666666,0.2818181818181818,0.24509803921568626,1.0,11.0,3.0,3.0,21.0,7.0,6.0,,9.0,17.0,10.0,3.0,5.0,4.0,11.0,,21.0,2.0,,0.7777777777777778,0.3541666666666667,0.6666666666666666,0.22727272727272727,0.6363636363636364,0.6923076923076923,0.7,0.6,0.07142857142857142,0.09090909090909091,,0.3235294117647059,0.3235294117647059,0.8181818181818182,0.75,0.15789473684210525,8.0,,,,5.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.09523809523809523,0.1388888888888889,,0.46153846153846156,0.46153846153846156,,1.0,6.0,2.0,4.0,,7.0,1.0,0.07272727272727272,0.07865168539325842,0.047619047619047616,2.0,20.0,,3.0,5.0,2.0,0.125,1.0,1.0,2.0,1.0,2.0,1.0,,,1.0,0.4,0.21428571428571427,0.2,0.2,1.0,0.08333333333333333,0.5,0.3333333333333333,,2.0,2.0,,,1.0,2.0,,,,0.6666666666666666,0.09090909090909091,,0.6666666666666666,1.0,,,,1.0,0.05,0.06666666666666667,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201158-202710-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Luol Deng","Robinson, Noah, Belinelli, Butler, Deng",101126-201149-201158-202710-2736,CHI,3647.0,19,61.0,115.0,124.0,239.0,22.0,78.0,94.3679736769948,15.626086956521739,14.919354838709678,15.034782608695652,13.870967741935484,0.21153846153846154,0.5109155339805825,7.712820512820513,-21.0,14.0,23.0,42.0,6.0,9.0,14.0,8.0,6.0,18.0,34.0,9.0,26.0,123.0,144.0,7.0,13.0,20.0,36.0,32.0,3.0,17.0,6.0,18.0,26.0,13.0,60.0,3.0,17.0,60.0,6.0,1.0,14.0,27.0,103.0,0.5294117647058824,0.6206896551724138,0.34615384615384615,0.36,0.4358974358974359,0.5384615384615384,0.4567307692307692,0.5,0.5126050420168067,0.5882352941176471,0.25,0.42857142857142855,0.1875,0.2833333333333333,0.2,0.40384615384615385,0.5476190476190477,0.7666666666666667,0.5652173913043478,0.1346153846153846,0.07692307692307693,0.17307692307692307,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.6666666666666666,0.6538461538461539,0.35294117647058826,0.5442318181818182,0.16260162601626016,25.753846153846155,41.0,50.0,9.0,14.0,28.0,13.0,27.0,16.0,48.0,32.0,2.0,43.0,31.0,1.0,47.0,40.0,0.48148148148148145,0.45714285714285713,0.5454545454545454,0.5,0.6274509803921569,0.6507936507936508,0.6190476190476191,0.4,0.6428571428571429,0.5046558823529412,0.3902439024390244,0.3565217391304348,6.0,5.0,,1.0,24.0,8.0,5.0,2.0,3.0,14.0,9.0,2.0,5.0,8.0,11.0,3.0,24.0,2.0,,0.8888888888888888,0.3181818181818182,0.75,0.11764705882352941,0.631578947368421,0.6363636363636364,0.7777777777777778,0.6666666666666666,0.42857142857142855,0.5,0.3333333333333333,0.22727272727272727,0.23809523809523808,0.6,0.8333333333333334,,15.0,4.0,2.0,,3.0,8.0,8.0,5.0,9.0,5.0,5.0,7.0,0.19230769230769232,0.2857142857142857,0.045454545454545456,0.5263157894736842,0.25,0.09090909090909091,0.5555555555555556,9.0,6.0,3.0,,7.0,,0.06306306306306306,0.08235294117647059,,6.0,10.0,0.18181818181818182,3.0,8.0,,0.08571428571428572,3.0,2.0,5.0,,2.0,3.0,,2.0,3.0,0.25,0.14285714285714285,0.375,0.42857142857142855,1.0,0.14285714285714285,0.4,,1.0,,,,1.0,,1.0,1.0,,1.0,,0.16666666666666666,0.07142857142857142,,,,1.0,,1.0,0.038461538461538464,,,,,,1.0,1.0,0.125,,,,,,1610612741,2013,2012-13,False
101126-201149-201158-203104-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Marquis Teague, Luol Deng","Robinson, Noah, Belinelli, Teague, Deng",101126-201149-201158-203104-2736,CHI,1.0,1,,1.0,,1.0,,,1440.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,2.0,2.0,,,,2.0,,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201158-2430-2550,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Carlos Boozer, Kirk Hinrich","Robinson, Noah, Belinelli, Boozer, Hinrich",101126-201149-201158-2430-2550,CHI,270.0,1,4.0,7.0,7.0,14.0,1.0,9.0,74.66666666666667,25.142857142857142,13.428571428571429,20.857142857142858,13.428571428571429,0.07692307692307693,0.5313461538461538,4.533333333333333,-2.0,3.0,3.0,6.0,2.0,5.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,11.0,13.0,2.0,5.0,4.0,4.0,4.0,,3.0,1.0,2.0,3.0,1.0,7.0,1.0,6.0,7.0,,,,2.0,7.0,0.5,0.6666666666666666,0.25,0.25,0.4444444444444444,0.4,0.4230769230769231,0.3333333333333333,0.4230769230769231,0.3333333333333333,0.3076923076923077,,0.3333333333333333,0.75,,0.46153846153846156,0.5,0.75,0.3333333333333333,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.4,0.7692307692307693,0.3333333333333333,0.58992,0.36363636363636365,24.575,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,3.0,1.0,1.0,,1.0,5.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,,0.2222222222222222,0.3333333333333333,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,2.0,0.5,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201158-2430-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Carlos Boozer, Luol Deng","Robinson, Noah, Belinelli, Boozer, Deng",101126-201149-201158-2430-2736,CHI,13435.0,40,224.0,425.0,409.0,834.0,125.0,316.0,89.39039821362114,16.185882352941178,16.029339853300733,15.548235294117648,14.916870415647923,0.33156498673740054,0.49559403183023876,9.54873417721519,-15.0,61.0,73.0,127.0,15.0,31.0,64.0,12.0,14.0,49.0,146.0,17.0,61.0,415.0,430.0,18.0,40.0,46.0,192.0,100.0,15.0,49.0,14.0,96.0,108.0,39.0,228.0,16.0,64.0,220.0,37.0,17.0,71.0,91.0,369.0,0.6575342465753424,0.7164179104477612,0.2786885245901639,0.2786885245901639,0.4620253164556962,0.45,0.45490716180371354,0.40625,0.49404761904761907,0.4423076923076923,0.16180371352785147,0.5211267605633803,0.37209302325581395,0.29245283018867924,0.1111111111111111,0.33687002652519893,0.5748031496062992,0.6822429906542056,0.5342465753424658,0.16976127320954906,0.03183023872679045,0.129973474801061,0.2857142857142857,0.2857142857142857,0.6458333333333334,0.4838709677419355,0.4986737400530504,0.2857142857142857,0.5265,0.1108433734939759,25.011475409836066,68.0,57.0,14.0,26.0,72.0,19.0,46.0,30.0,71.0,111.0,9.0,156.0,90.0,1.0,71.0,68.0,0.41304347826086957,0.36607142857142855,0.46710526315789475,0.75,0.676829268292683,0.6743119266055045,0.5272727272727272,0.4642857142857143,0.5384615384615384,0.5026062499999999,0.1710843373493976,0.16,23.0,50.0,6.0,8.0,36.0,12.0,9.0,14.0,43.0,46.0,36.0,7.0,20.0,34.0,40.0,4.0,79.0,7.0,1.0,0.7058823529411765,0.27218934911242604,0.6666666666666666,0.21621621621621623,0.7391304347826086,0.7619047619047619,0.6666666666666666,0.6666666666666666,0.359375,0.4339622641509434,0.6086956521739131,0.4,0.4,0.86,0.6428571428571429,0.125,31.0,3.0,3.0,12.0,9.0,12.0,18.0,12.0,19.0,8.0,6.0,12.0,0.0981012658227848,0.15748031496062992,,0.3148148148148148,0.3170731707317073,0.016574585635359115,0.42105263157894735,26.0,19.0,7.0,,34.0,,0.08333333333333333,0.09798270893371758,,7.0,24.0,0.4411764705882353,8.0,10.0,3.0,0.14285714285714285,3.0,,2.0,1.0,1.0,3.0,1.0,8.0,6.0,0.1,0.171875,0.25,0.25,1.0,0.03571428571428571,,0.125,2.0,1.0,1.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,0.125,0.2,0.041666666666666664,0.16666666666666666,,,,,,,,2.0,0.4,2.0,,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201161-201959-202710,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Taj Gibson, Jimmy Butler","Robinson, Noah, Cook, Gibson, Butler",101126-201149-201161-201959-202710,CHI,493.0,1,8.0,15.0,13.0,28.0,3.0,8.0,81.78498985801217,17.066666666666666,18.23076923076923,16.266666666666666,18.23076923076923,0.21428571428571427,0.4774285714285714,9.8375,8.0,2.0,1.0,2.0,,,3.0,,2.0,6.0,3.0,2.0,6.0,14.0,6.0,1.0,1.0,2.0,4.0,2.0,3.0,6.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,10.0,1.0,1.0,2.0,2.0,12.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.375,1.0,0.42857142857142855,1.0,0.4666666666666667,1.0,0.42857142857142855,0.5,0.25,0.2222222222222222,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,0.5714285714285714,0.3333333333333333,0.38,0.14285714285714285,26.8,,,,,2.0,,,,,8.0,,8.0,2.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,,0.5,0.2,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,1.0,1.0,,,3.0,,3.0,3.0,,,,,,,0.5,,1.0,1.0,1.0,,,1.0,,0.06666666666666667,0.1111111111111111,,,,0.25,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201161-202710-2430,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Jimmy Butler, Carlos Boozer","Robinson, Noah, Cook, Butler, Boozer",101126-201149-201161-202710-2430,CHI,221.0,2,4.0,8.0,7.0,15.0,2.0,6.0,97.73755656108598,19.125,9.714285714285714,18.875,9.285714285714286,0.25,0.48345,7.633333333333333,-2.0,1.0,,4.0,,1.0,,,2.0,2.0,1.0,2.0,2.0,8.0,10.0,,1.0,,2.0,,3.0,2.0,2.0,1.0,2.0,,5.0,,1.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,0.16666666666666666,,0.5,,0.5,,0.25,1.0,,0.2,,0.5,,,,,,0.25,1.0,1.0,1.0,,0.75,1.0,0.5242,,25.85,,,,,,,,,,2.0,,2.0,,,,,,,,,0.4,0.4,0.5,,,,,,,1.0,,,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,0.5,0.2,,,,0.3333333333333333,,,,,,0.5,0.5,1.0,0.5,,3.0,,,,,,,,,,,,0.5,0.75,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201161-202710-2736,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Jimmy Butler, Luol Deng","Robinson, Noah, Cook, Butler, Deng",101126-201149-201161-202710-2736,CHI,478.0,2,8.0,13.0,15.0,28.0,5.0,12.0,84.35146443514644,18.153846153846153,16.133333333333333,17.307692307692307,15.2,0.35714285714285715,0.5085178571428571,8.225,1.0,3.0,4.0,6.0,2.0,2.0,1.0,1.0,,1.0,5.0,,2.0,13.0,12.0,2.0,2.0,5.0,6.0,4.0,,1.0,,3.0,3.0,2.0,6.0,,3.0,7.0,,,1.0,1.0,8.0,0.6,1.0,,,0.4166666666666667,1.0,0.35714285714285715,0.6666666666666666,0.43333333333333335,0.8333333333333334,0.14285714285714285,,,0.3333333333333333,,0.42857142857142855,0.6666666666666666,0.8,0.5,0.07142857142857142,0.07142857142857142,0.07142857142857142,,,0.6666666666666666,1.0,0.5714285714285714,,0.5466166666666666,0.38461538461538464,23.65,,,,,3.0,,,,,3.0,1.0,4.0,3.0,,,,,,,1.0,0.6,0.6,,,,,,,,1.0,,1.0,,,,,1.0,3.0,,1.0,,1.0,1.0,,4.0,,,,0.42857142857142855,,0.5,0.6666666666666666,1.0,,,,,,0.2,0.2,1.0,,,1.0,,,,,,2.0,1.0,2.0,,,,0.08333333333333333,0.16666666666666666,,,1.0,,,3.0,3.0,,,2.0,,0.13333333333333333,0.15384615384615385,,1.0,4.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201149-201161-2430-2736,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Carlos Boozer, Luol Deng","Robinson, Noah, Cook, Boozer, Deng",101126-201149-201161-2430-2736,CHI,333.0,1,6.0,10.0,11.0,21.0,3.0,6.0,90.8108108108108,14.3,17.272727272727273,14.3,15.818181818181818,0.42857142857142855,0.46940714285714286,11.950000000000001,-10.0,,2.0,2.0,,,1.0,,,1.0,3.0,,1.0,6.0,16.0,,,,4.0,2.0,,1.0,,2.0,2.0,2.0,4.0,,,3.0,1.0,,3.0,2.0,6.0,0.6666666666666666,0.6666666666666666,,,0.5,,0.42857142857142855,,0.42857142857142855,,0.14285714285714285,0.3333333333333333,,,,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,,,,,0.42857142857142855,,,,24.5,,8.0,,,,,,,,2.0,1.0,3.0,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,,2.0,,,,,,,1.0,0.5,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
