EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Clear Path Fouls,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffCorner3ReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffAtRimReboundPct,SecondChanceShotQualityAvg,SelfOReb,BlockedAtRim,SelfORebPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallTurnovers,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Charge Fouls,3SecondViolations,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,SecondChanceCorner3Frequency,HeaveAttempts,BlockingFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Loose Ball Fouls,Offensive Fouls,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,BlockedLongMidRange,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,BlockingFouls,PtsUnassisted3s,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Technical Free Throw Trips,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101114-101154-201228-201572-202705,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, MarShon Brooks","Williams, Blatche, Watson, Lopez, Brooks",101114-101154-201228-201572-202705,BKN,462.0,2,8.0,9.0,16.0,15.0,4.0,5.0,2.0,31.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,10.0,1.0,2.0,6.0,17.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,2.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,17.0,9.0,4.0,1.0,1.0,0.25,0.25,1.0,0.5,1.0,0.5,0.4,1.0,0.4583333333333333,1.25,0.53125,1.125,0.16666666666666666,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,1.0,96.62337662337661,1.0,13.9375,15.933333333333334,13.5,15.933333333333334,0.5,0.5,0.75,0.3333333333333333,0.25,0.3333333333333333,0.5,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.5,0.4819291666666667,0.470325,0.26666666666666666,0.3076923076923077,0.5294117647058824,5.12,25.7,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-201572-2207,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Joe Johnson","Williams, Blatche, Watson, Lopez, Johnson",101114-101154-201228-201572-2207,BKN,319.0,2,5.0,5.0,12.0,12.0,10.0,8.0,2.0,24.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,5.0,17.0,12.0,1.0,2.0,4.0,2.0,4.0,3.0,13.0,4.0,2.0,6.0,2.0,2.0,,2.0,2.0,4.0,2.0,,10.0,2.0,,2.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,,,,1.0,,5.0,5.0,8.0,,4.0,,,,,,14.0,13.0,10.0,2.0,,0.6666666666666666,1.0,1.0,0.5,0.5,0.5,0.6,0.5,0.6666666666666666,0.625,0.6538461538461539,0.5909090909090909,0.4444444444444444,,,,1.0,1.0,,1.0,1.0,1.0,0.5,,,,1.0,,,108.33855799373042,,12.416666666666666,14.166666666666666,12.333333333333334,14.166666666666666,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,0.3333333333333333,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1.0,0.25,1.0,0.5555555555555556,1.0,0.46247777777777777,0.4719,0.3076923076923077,0.4444444444444444,0.7647058823529411,12.68,25.175,0.8333333333333334,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,1.0,0.25,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-201572-2222,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Gerald Wallace","Williams, Blatche, Watson, Lopez, Wallace",101114-101154-201228-201572-2222,BKN,450.0,2,8.0,8.0,15.0,15.0,8.0,4.0,2.0,30.0,5.0,6.0,1.0,2.0,3.0,,3.0,4.0,,,,,8.0,13.0,,,5.0,21.0,13.0,1.0,3.0,7.0,,,3.0,9.0,10.0,6.0,,,,,5.0,,5.0,,3.0,10.0,,2.0,1.0,6.0,,7.0,2.0,9.0,1.0,,1.0,1.0,,1.0,,,4.0,6.0,,2.0,1.0,,,,,18.0,9.0,8.0,,1.0,0.625,0.7142857142857143,,,,,0.6153846153846154,0.42857142857142855,0.6153846153846154,0.42857142857142855,0.65625,0.5,,,,,,1.0,0.4,1.0,,1.0,0.4,0.3333333333333333,,1.0,1.0,1.0,1.0,96.0,,14.333333333333334,15.666666666666666,14.2,15.666666666666666,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.6,0.23076923076923078,,,0.3076923076923077,,,,,1.0,0.42857142857142855,0.6666666666666666,,,0.46153846153846156,,0.5101846153846153,0.5023142857142857,0.13333333333333333,0.13333333333333333,0.42857142857142855,8.076923076923077,,0.5333333333333333,1.0,3.0,,,1.0,1.0,3.0,2.0,2.0,,,1.0,,,,1.0,1.0,0.75,,,,0.75,0.75,0.6666666666666666,,1.0,,0.14285714285714285,1.0,1.0,1.0,0.5673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-201572-2586,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Keith Bogans","Williams, Blatche, Watson, Lopez, Bogans",101114-101154-201228-201572-2586,BKN,38.0,1,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3703,0.3703,0.5,0.5,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-201572-711,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Jerry Stackhouse","Williams, Blatche, Watson, Lopez, Stackhouse",101114-101154-201228-201572-711,BKN,11.0,1,,-3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-202705-203141,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Mirza Teletovic","Williams, Blatche, Watson, Brooks, Teletovic",101114-101154-201228-202705-203141,BKN,365.0,2,6.0,3.0,11.0,10.0,3.0,2.0,3.0,21.0,4.0,8.0,3.0,1.0,2.0,1.0,4.0,1.0,,2.0,,1.0,6.0,13.0,,2.0,,12.0,9.0,4.0,1.0,3.0,,1.0,,2.0,8.0,4.0,,2.0,,1.0,4.0,,4.0,,3.0,8.0,,4.0,,4.0,,4.0,4.0,8.0,1.0,,1.0,,,,,1.0,,,,,,2.0,1.0,2.0,2.0,8.0,2.0,3.0,,,0.6666666666666666,0.6666666666666666,,,,,0.46153846153846156,0.3333333333333333,0.4,0.25,0.4,0.25,0.13333333333333333,0.07692307692307693,0.125,,,0.6666666666666666,0.5714285714285714,,,0.6666666666666666,0.5,0.6666666666666666,,1.0,0.5,0.6666666666666666,,82.84931506849315,1.0,16.727272727272727,18.1,14.0,17.0,0.5333333333333333,0.5,0.5714285714285714,0.75,0.26666666666666666,0.25,0.25,0.06666666666666667,0.13333333333333333,,,,0.75,0.5,0.5,0.25,,0.6666666666666666,,0.5033,0.48515,,,0.16666666666666666,5.300000000000001,24.45,0.2727272727272727,1.0,1.0,,,2.0,,4.0,,1.0,,,,1.0,,,0.5,0.5,0.5,,,,1.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,,0.5,0.527125,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-202705-2222,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Gerald Wallace","Williams, Blatche, Watson, Brooks, Wallace",101114-101154-201228-202705-2222,BKN,409.0,2,7.0,3.0,13.0,13.0,8.0,6.0,2.0,26.0,5.0,7.0,2.0,2.0,4.0,,1.0,1.0,,2.0,,2.0,6.0,9.0,,2.0,1.0,13.0,10.0,2.0,3.0,6.0,,2.0,1.0,7.0,6.0,6.0,,2.0,,1.0,3.0,,3.0,,2.0,6.0,1.0,1.0,2.0,3.0,3.0,8.0,2.0,10.0,,,,,,3.0,,7.0,7.0,5.0,3.0,3.0,1.0,1.0,,1.0,,9.0,7.0,8.0,2.0,1.0,0.5,0.6,,,,,0.6666666666666666,0.5,0.5454545454545454,0.375,0.5416666666666666,0.3888888888888889,0.18181818181818182,0.1111111111111111,,1.0,1.0,0.6,0.5,0.6666666666666666,0.5,0.625,0.5,1.0,0.5,0.3333333333333333,,1.0,,91.54034229828851,,17.0,14.461538461538462,16.692307692307693,13.923076923076923,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.4,0.09090909090909091,,,0.09090909090909091,0.18181818181818182,,,,1.0,0.5,0.5,0.25,,0.8181818181818182,,0.5043863636363637,0.49569375,0.2727272727272727,0.3333333333333333,0.5384615384615384,4.266666666666667,26.5,0.6153846153846154,2.0,1.0,,,2.0,,4.0,2.0,1.0,3.0,3.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,0.3076923076923077,,,,0.6101,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-202705-2501,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Reggie Evans","Williams, Blatche, Watson, Brooks, Evans",101114-101154-201228-202705-2501,BKN,1059.0,6,18.0,-20.0,34.0,34.0,19.0,13.0,5.0,68.0,5.0,7.0,2.0,2.0,4.0,4.0,10.0,4.0,,1.0,,,10.0,21.0,1.0,3.0,10.0,33.0,53.0,3.0,5.0,10.0,1.0,2.0,10.0,23.0,12.0,8.0,3.0,1.0,,2.0,6.0,1.0,7.0,,2.0,15.0,,4.0,1.0,4.0,1.0,6.0,5.0,11.0,4.0,2.0,2.0,3.0,1.0,8.0,1.0,10.0,11.0,15.0,1.0,7.0,1.0,1.0,,1.0,1.0,30.0,23.0,19.0,,1.0,0.6,0.6,1.0,0.3333333333333333,0.5,0.3333333333333333,0.47619047619047616,0.5,0.4791666666666667,0.5416666666666666,0.532258064516129,0.6052631578947368,0.125,0.09523809523809523,0.14285714285714285,0.1,1.0,1.0,0.4,1.0,,1.0,0.3333333333333333,0.6,,1.0,,1.0,,92.46458923512749,1.0,17.764705882352942,13.382352941176471,16.323529411764707,13.382352941176471,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.4,0.4166666666666667,0.4,0.4444444444444444,0.16666666666666666,0.041666666666666664,,,,0.6666666666666666,0.3333333333333333,0.5,,,0.4166666666666667,,0.47575833333333334,0.4561625,0.23333333333333334,0.25925925925925924,0.696969696969697,7.699999999999999,24.0,0.5588235294117647,,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,5.0,4.0,3.0,4.0,,,0.3333333333333333,0.3333333333333333,0.375,0.625,,1.0,0.25,0.25,1.0,0.08333333333333333,,0.16666666666666666,0.09090909090909091,,,,0.44186666666666663,,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-202705-2743,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Kris Humphries","Williams, Blatche, Watson, Brooks, Humphries",101114-101154-201228-202705-2743,BKN,645.0,5,11.0,3.0,22.0,19.0,8.0,3.0,4.0,41.0,3.0,8.0,1.0,,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,6.0,14.0,1.0,3.0,5.0,20.0,17.0,2.0,1.0,6.0,1.0,2.0,2.0,7.0,2.0,10.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,7.0,1.0,9.0,5.0,14.0,1.0,,1.0,5.0,2.0,6.0,1.0,7.0,4.0,8.0,,4.0,,1.0,1.0,1.0,1.0,15.0,7.0,8.0,2.0,,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.4411764705882353,0.3125,0.47619047619047616,0.35,0.17647058823529413,0.2857142857142857,0.375,0.25,1.0,0.875,0.42857142857142855,1.0,0.5,0.8888888888888888,0.4444444444444444,0.3333333333333333,1.0,1.0,0.75,1.0,,91.53488372093024,1.0,14.590909090909092,17.05263157894737,13.818181818181818,17.0,0.47058823529411764,0.375,0.6,0.3333333333333333,0.23529411764705882,0.25,0.3333333333333333,0.11764705882352941,0.11764705882352941,0.5,0.5,1.0,0.25,0.5,,0.125,1.0,0.6470588235294118,0.5,0.4776088235294118,0.45366875,0.19047619047619047,0.2222222222222222,0.35,6.3428571428571425,24.46666666666667,0.36363636363636365,,2.0,1.0,1.0,1.0,,5.0,,,1.0,1.0,1.0,,,,0.5,0.625,0.625,0.16666666666666666,,1.0,1.0,1.0,,0.058823529411764705,,0.125,0.25,,,0.5,0.5103166666666666,,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-203141-2207,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Mirza Teletovic, Joe Johnson","Williams, Blatche, Watson, Teletovic, Johnson",101114-101154-201228-203141-2207,BKN,569.0,3,9.0,10.0,21.0,17.0,8.0,9.0,3.0,38.0,6.0,11.0,3.0,2.0,4.0,,,2.0,1.0,4.0,,2.0,7.0,13.0,2.0,7.0,4.0,24.0,14.0,3.0,2.0,5.0,,3.0,2.0,6.0,6.0,8.0,6.0,4.0,1.0,,3.0,2.0,5.0,1.0,3.0,12.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,7.0,5.0,4.0,1.0,2.0,,2.0,,2.0,5.0,4.0,,1.0,1.0,1.0,,1.0,,22.0,4.0,7.0,,,0.42857142857142855,0.42857142857142855,1.0,0.2857142857142857,,0.2857142857142857,0.5384615384615384,0.4,0.5,0.25,0.5454545454545454,0.3333333333333333,0.35,,,,1.0,0.5,0.3333333333333333,1.0,0.2,0.6,0.2727272727272727,,,,,0.6666666666666666,1.0,96.16871704745168,,14.714285714285714,15.294117647058824,13.761904761904763,14.823529411764707,0.55,0.5454545454545454,0.5454545454545454,0.5,,,,0.1,0.2,0.25,0.25,1.0,0.75,0.5,0.5,0.25,,0.9,0.25,0.5881125,0.60885,0.047619047619047616,0.07142857142857142,0.25,4.3307692307692305,24.514285714285712,0.38095238095238093,1.0,1.0,3.0,1.0,1.0,,2.0,,,,,1.0,2.0,,,0.3333333333333333,0.25,0.25,,0.5,,0.5,0.5,,0.15,0.3333333333333333,0.125,0.08333333333333333,,2.0,0.2,0.607275,,1.0,,,1.0,,1.0,,,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
