EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Steals,BadPassSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,DefPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFtPoints,AtRimAssists,OffThreePtRebounds,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefAtRimReboundPct,Offensive Fouls,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,BlockedAtRim,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,FTOffRebounds,2pt And 1 Free Throw Trips,OffFTReboundPct,Travels,PenaltyTurnovers,SecondChanceCorner3FGM,Transition Take Fouls,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,BlockedCorner3,Transition Take Fouls Drawn,LongMidRangePctBlocked,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveAttempts,3SecondViolations,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1627936-1628975-1630245-1641931-202696,1610612741,"Alex Caruso, Jevon Carter, Ayo Dosunmu, Onuralp Bitim, Nikola Vucevic","Caruso, Carter, Dosunmu, Bitim, Vucevic",1627936-1628975-1630245-1641931-202696,CHI,495.0,4,7.0,18.0,7.0,36.0,,,,,1.0,2.0,27.0,1.0,2.0,11.0,3.0,1.0,11.0,,23.0,3.0,2.0,27.0,11.0,7.0,1.0,0.5,0.5,0.5,0.8333333333333334,0.9166666666666666,0.84375,0.9166666666666666,0.13333333333333333,104.72727272727273,12.5,12.5,,,,,,,0.6666666666666666,0.6071933333333334,0.64225,0.4074074074074074,24.8,0.3888888888888889,8.0,18.0,8.0,2.0,4.0,1.0,11.0,13.0,20.0,20.0,2.0,1.0,10.0,2.0,3.0,2.0,6.0,6.0,1.0,2.0,3.0,,,0.9090909090909091,0.9090909090909091,0.8461538461538461,0.07692307692307693,,0.5,1.0,0.7142857142857143,0.5,,1.0,15.0,14.944444444444445,0.5333333333333333,0.26666666666666666,0.5,0.6666666666666666,1.0,0.06666666666666667,4.646153846153846,,,8.0,,,3.0,3.0,1.0,1.0,2.0,2.0,,,,,4.0,4.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,,0.5,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.5,0.5,1.0,,,0.5,1.0,0.5,,0.0625,0.07142857142857142,,1.0,2.0,,7.0,,,2.0,,,,,,,,,0.875,0.3333333333333333,0.5,0.5,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1630245-1641931-203083,1610612741,"Alex Caruso, Jevon Carter, Ayo Dosunmu, Onuralp Bitim, Andre Drummond","Caruso, Carter, Dosunmu, Bitim, Drummond",1627936-1628975-1630245-1641931-203083,CHI,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1630245-201942-202696,1610612741,"Alex Caruso, Jevon Carter, Ayo Dosunmu, DeMar DeRozan, Nikola Vucevic","Caruso, Carter, Dosunmu, DeRozan, Vucevic",1627936-1628975-1630245-201942-202696,CHI,186.0,3,-1.0,8.0,3.0,16.0,,1.0,,,1.0,4.0,7.0,,2.0,2.0,3.0,1.0,2.0,,5.0,3.0,2.0,5.0,2.0,3.0,1.0,0.25,,0.25,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,123.87096774193547,11.5,11.5,0.14285714285714285,,,,,,0.8571428571428571,0.5828214285714285,0.5828666666666666,0.2857142857142857,25.425,0.375,3.0,8.0,2.0,,,1.0,2.0,3.0,8.0,2.0,2.0,,1.0,,,1.0,2.0,3.0,1.0,2.0,1.0,,,0.5,1.0,0.6666666666666666,,,1.0,,1.0,1.0,,,11.75,11.75,0.2857142857142857,,,,,0.14285714285714285,5.733333333333333,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,0.25,,,1.0,1.0,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,0.2857142857142857,,2.0,,1.0,1.0,,1.0,,,,,,0.3333333333333333,,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1630245-201942-203083,1610612741,"Alex Caruso, Jevon Carter, Ayo Dosunmu, DeMar DeRozan, Andre Drummond","Caruso, Carter, Dosunmu, DeRozan, Drummond",1627936-1628975-1630245-201942-203083,CHI,1692.0,14,12.0,57.0,9.0,106.0,4.0,6.0,,,8.0,16.0,75.0,,2.0,10.0,21.0,7.0,19.0,4.0,45.0,5.0,1.0,68.0,10.0,9.0,0.875,0.5,,0.5,0.64,0.7142857142857143,0.6578947368421053,0.625,0.32,90.2127659574468,14.473684210526315,14.017543859649123,0.12,0.6666666666666666,0.6666666666666666,1.0,,,0.66,0.55077,0.5401928571428571,0.13333333333333333,24.5,0.15789473684210525,28.0,49.0,17.0,9.0,13.0,4.0,20.0,34.0,63.0,24.0,16.0,4.0,12.0,5.0,9.0,5.0,15.0,22.0,3.0,8.0,12.0,,,0.6,0.631578947368421,0.5882352941176471,0.11764705882352941,0.17647058823529413,0.7142857142857143,0.6923076923076923,0.7,0.8,0.6,1.0,17.693877551020407,17.244897959183675,0.34,0.26,0.6923076923076923,0.75,0.5555555555555556,0.08,6.223529411764706,19.0,5.0,8.0,1.0,3.0,2.0,2.0,3.0,4.0,10.0,11.0,3.0,5.0,1.0,7.0,5.0,5.0,3.0,2.0,10.0,4.0,3.0,1.0,5.0,1.0,7.0,4.0,5.0,4.0,1.0,12.0,,15.0,8.0,2.0,1.0,2.0,1.0,2.0,0.6,1.0,0.6,0.5833333333333334,0.625,1.0,0.35714285714285715,0.3333333333333333,0.5555555555555556,0.5,0.47058823529411764,0.5714285714285714,0.75,0.75,0.3333333333333333,0.2,0.4,0.4,0.75,0.6,0.3333333333333333,0.2857142857142857,1.0,0.4,0.52785,0.14035087719298245,0.1951219512195122,0.09333333333333334,,2.0,,6.0,2.0,1.0,4.0,,1.0,,,,0.2857142857142857,0.4,1.0,0.75,0.2857142857142857,,,1.0,,,,,,,1.0,,1.0,,1.0,,,0.07692307692307693,,,0.058823529411764705,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1630245-202696-203897,1610612741,"Alex Caruso, Jevon Carter, Ayo Dosunmu, Nikola Vucevic, Zach LaVine","Caruso, Carter, Dosunmu, Vucevic, LaVine",1627936-1628975-1630245-202696-203897,CHI,222.0,2,2.0,9.0,,19.0,,,,,1.0,3.0,7.0,,,,3.0,1.0,3.0,,7.0,2.0,2.0,7.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,0.42857142857142855,123.24324324324324,7.666666666666667,7.666666666666667,,,,,,,0.7142857142857143,0.5345714285714286,,,27.099999999999998,,4.0,10.0,2.0,,1.0,1.0,2.0,4.0,5.0,4.0,,1.0,2.0,,,3.0,3.0,3.0,1.0,2.0,1.0,,,1.0,1.0,0.5,0.25,,1.0,,0.75,,,,15.3,15.0,0.2857142857142857,0.14285714285714285,,,,0.14285714285714285,5.575,,,2.0,,,,,,1.0,3.0,,,,,,,,,,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,1.0,1.0,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,,,2.0,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1630245-203083-203897,1610612741,"Alex Caruso, Jevon Carter, Ayo Dosunmu, Andre Drummond, Zach LaVine","Caruso, Carter, Dosunmu, Drummond, LaVine",1627936-1628975-1630245-203083-203897,CHI,343.0,3,-1.0,13.0,,26.0,,,,,1.0,4.0,11.0,,,,3.0,1.0,2.0,,5.0,,,11.0,,,1.0,0.25,,0.25,0.5,,0.6111111111111112,,0.5714285714285714,109.15451895043732,11.153846153846153,11.153846153846153,,,,,,,0.7142857142857143,0.50885,,,24.85,,6.0,13.0,1.0,1.0,1.0,1.0,2.0,3.0,12.0,2.0,2.0,,1.0,1.0,6.0,2.0,8.0,8.0,2.0,3.0,4.0,1.0,,0.5,0.5,0.6666666666666666,,,1.0,1.0,1.0,,1.0,1.0,15.23076923076923,14.153846153846153,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,10.266666666666667,3.0,,,,,,,1.0,1.0,4.0,4.0,,,,,,,,,4.0,1.0,1.0,,,,,,1.0,1.0,,2.0,,4.0,2.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,,,,,1.0,,,1.0,1.0,,0.5714285714285714,0.25,0.25,1.0,,,,,0.25,,0.2222222222222222,0.4,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1630678-1631207-201942,1610612741,"Alex Caruso, Jevon Carter, Terry Taylor, Dalen Terry, DeMar DeRozan","Caruso, Carter, Taylor, Terry, DeRozan",1627936-1628975-1630678-1631207-201942,CHI,165.0,1,-4.0,5.0,,10.0,,,,,,,6.0,,,,,,1.0,,2.0,,,6.0,,,,,,,0.6666666666666666,,0.75,,,87.27272727272727,17.6,17.6,,,,,,,0.3333333333333333,0.48386666666666667,,,,,3.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,10.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,0.5,0.6666666666666666,,,1.0,,1.0,1.0,,,15.4,15.4,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.3333333333333333,9.200000000000001,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.25,0.25,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1631207-1641931-202696,1610612741,"Alex Caruso, Jevon Carter, Dalen Terry, Onuralp Bitim, Nikola Vucevic","Caruso, Carter, Terry, Bitim, Vucevic",1627936-1628975-1631207-1641931-202696,CHI,20.0,1,-2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,14.0,14.0,,,,,,,,0.4701,,,,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,1.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1631207-1641931-203083,1610612741,"Alex Caruso, Jevon Carter, Dalen Terry, Onuralp Bitim, Andre Drummond","Caruso, Carter, Terry, Bitim, Drummond",1627936-1628975-1631207-1641931-203083,CHI,14.0,1,-3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1631207-201942-202696,1610612741,"Alex Caruso, Jevon Carter, Dalen Terry, DeMar DeRozan, Nikola Vucevic","Caruso, Carter, Terry, DeRozan, Vucevic",1627936-1628975-1631207-201942-202696,CHI,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1631207-201942-203083,1610612741,"Alex Caruso, Jevon Carter, Dalen Terry, DeMar DeRozan, Andre Drummond","Caruso, Carter, Terry, DeRozan, Drummond",1627936-1628975-1631207-201942-203083,CHI,1804.0,8,12.0,62.0,7.0,124.0,2.0,4.0,,,8.0,15.0,80.0,1.0,1.0,9.0,18.0,6.0,15.0,1.0,36.0,9.0,5.0,70.0,9.0,7.0,0.75,0.5333333333333333,1.0,0.5333333333333333,0.5892857142857143,0.4166666666666667,0.625,0.5,0.26785714285714285,98.98004434589801,13.435483870967742,12.612903225806452,0.07142857142857142,0.5,0.5,0.5,,,0.5714285714285714,0.5450375,0.45894166666666664,0.1125,25.246666666666666,0.11290322580645161,30.0,62.0,17.0,6.0,13.0,11.0,21.0,41.0,68.0,18.0,24.0,1.0,9.0,2.0,9.0,9.0,18.0,27.0,3.0,8.0,16.0,,,0.42857142857142855,0.45,0.5121951219512195,0.024390243902439025,0.058823529411764705,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.7142857142857143,0.6666666666666666,15.661290322580646,15.096774193548388,0.30357142857142855,0.23214285714285715,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.19642857142857142,8.319512195121952,9.0,9.0,11.0,1.0,1.0,,1.0,4.0,6.0,11.0,14.0,2.0,3.0,6.0,10.0,1.0,5.0,6.0,2.0,11.0,6.0,5.0,1.0,6.0,,9.0,4.0,5.0,3.0,,17.0,,18.0,9.0,2.0,,2.0,,2.0,0.6666666666666666,0.2,0.4,0.625,0.625,,0.3157894736842105,0.3076923076923077,0.5,,0.6470588235294118,0.6875,0.36363636363636365,0.36363636363636365,0.25,0.19642857142857142,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.2,1.0,0.16666666666666666,,0.5454545454545454,0.4904,0.14516129032258066,0.19148936170212766,0.125,1.0,1.0,4.0,6.0,2.0,1.0,7.0,1.0,1.0,,2.0,1.0,0.2857142857142857,0.2,1.0,0.5454545454545454,0.16666666666666666,1.0,0.6,2.0,0.14285714285714285,1.0,,1.0,,2.0,1.0,,2.0,1.0,2.0,,,,0.3333333333333333,0.5,0.04,0.2,0.2,,1.0,3.0,0.5,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1641763-201942-203083,1610612741,"Alex Caruso, Jevon Carter, Julian Phillips, DeMar DeRozan, Andre Drummond","Caruso, Carter, Phillips, DeRozan, Drummond",1627936-1628975-1641763-201942-203083,CHI,107.0,1,4.0,4.0,3.0,8.0,1.0,1.0,,,1.0,1.0,6.0,,,2.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,6.0,2.0,3.0,1.0,1.0,,1.0,0.8333333333333334,0.5,1.0,0.5,0.3333333333333333,107.66355140186916,10.75,10.75,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,0.6204333333333333,0.6257,0.3333333333333333,22.5,0.75,2.0,4.0,1.0,,1.0,,1.0,2.0,2.0,2.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,0.5,,,1.0,,1.0,,,,16.0,16.0,0.3333333333333333,0.3333333333333333,,,,,3.5,,,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,0.5,,,1.0,,,,,,1.0,1.0,,,,,,,,,,0.5,1.0,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1610612741,2024,2023-24,False
1627936-1628975-1641931-201942-203083,1610612741,"Alex Caruso, Jevon Carter, Onuralp Bitim, DeMar DeRozan, Andre Drummond","Caruso, Carter, Bitim, DeRozan, Drummond",1627936-1628975-1641931-201942-203083,CHI,424.0,3,1.0,15.0,5.0,30.0,,2.0,,1.0,1.0,5.0,15.0,1.0,4.0,9.0,3.0,1.0,4.0,,9.0,,,11.0,9.0,5.0,1.0,0.2,0.25,0.2,0.36666666666666664,0.5833333333333334,0.4411764705882353,0.6428571428571429,0.3333333333333333,101.88679245283019,16.2,15.866666666666667,0.13333333333333333,,,,0.16666666666666666,,0.6666666666666666,0.54819,0.5113833333333333,0.6,24.6,0.3333333333333333,7.0,15.0,5.0,1.0,2.0,3.0,4.0,10.0,14.0,6.0,2.0,1.0,3.0,1.0,3.0,2.0,5.0,8.0,,1.0,4.0,,,0.75,1.0,0.4,0.1,0.2,0.5,0.75,0.625,0.5,0.75,,12.066666666666666,11.866666666666667,0.3333333333333333,0.13333333333333333,0.5,0.5,1.0,0.2,6.640000000000001,13.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,,3.0,,1.0,,,2.0,,4.0,2.0,,,,,,0.5,1.0,0.5,0.6666666666666666,1.0,,0.16666666666666666,0.3,,,0.4,0.5,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.6214,0.11764705882352941,0.16666666666666666,0.26666666666666666,1.0,3.0,2.0,1.0,2.0,,4.0,,,,,,0.5,1.0,1.0,0.5,0.5,0.3333333333333333,,,0.5,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,,,0.5,,,,,1610612741,2024,2023-24,False
1627936-1628975-201942-202696-203083,1610612741,"Alex Caruso, Jevon Carter, DeMar DeRozan, Nikola Vucevic, Andre Drummond","Caruso, Carter, DeRozan, Vucevic, Drummond",1627936-1628975-201942-202696-203083,CHI,168.0,1,4.0,5.0,,9.0,,,,,2.0,2.0,10.0,,,,3.0,1.0,2.0,,5.0,,,8.0,,,0.5,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,77.14285714285715,17.4,15.2,,,,,,,0.8333333333333334,0.5335166666666666,,,24.9,,3.0,4.0,3.0,,1.0,,2.0,4.0,6.0,2.0,2.0,,1.0,,2.0,,2.0,3.0,,,,,,0.5,0.5,0.5,,,,1.0,0.6666666666666666,,1.0,1.0,20.25,19.75,0.5,0.16666666666666666,,,,,3.725,,1.0,2.0,1.0,1.0,,,,2.0,2.0,,1.0,1.0,,2.0,,,3.0,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,0.5,0.5,,,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,,,1.0,0.4958,,,0.2,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1628975-201942-202696-203897,1610612741,"Alex Caruso, Jevon Carter, DeMar DeRozan, Nikola Vucevic, Zach LaVine","Caruso, Carter, DeRozan, Vucevic, LaVine",1627936-1628975-201942-202696-203897,CHI,26.0,1,-1.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,110.76923076923076,9.0,9.0,,,,,,,1.0,0.41505,0.41505,,25.5,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,,17.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629632-1629750-1630245-202696,1610612741,"Alex Caruso, Coby White, Javonte Green, Ayo Dosunmu, Nikola Vucevic","Caruso, White, Green, Dosunmu, Vucevic",1627936-1629632-1629750-1630245-202696,CHI,241.0,2,4.0,8.0,1.0,15.0,,,,,1.0,2.0,11.0,1.0,1.0,3.0,3.0,1.0,1.0,,3.0,1.0,1.0,11.0,3.0,1.0,1.0,0.5,1.0,0.5,0.6428571428571429,1.5,0.6875,1.5,0.2857142857142857,89.6265560165975,17.125,17.125,,,,,,,0.7142857142857143,0.5530214285714286,0.5469,0.2727272727272727,26.3,0.125,4.0,7.0,3.0,,2.0,,3.0,5.0,7.0,,6.0,,,,2.0,,2.0,2.0,,,,,,,,0.6,,,,1.0,1.0,,1.0,,14.857142857142858,14.857142857142858,0.42857142857142855,0.2857142857142857,,,,,4.42,,,3.0,,,,,,1.0,2.0,2.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.5,,0.125,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629632-1629750-1630245-203083,1610612741,"Alex Caruso, Coby White, Javonte Green, Ayo Dosunmu, Andre Drummond","Caruso, White, Green, Dosunmu, Drummond",1627936-1629632-1629750-1630245-203083,CHI,42.0,1,-2.0,2.0,2.0,5.0,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,1.0,171.42857142857144,7.5,7.5,,,,,,,1.0,0.5274,0.5274,,27.5,1.0,1.0,3.0,,,,,,,2.0,,,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,9.0,9.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
